TreeID	X	Y	SpecID
379743	164.872	310.644	5
385348	67.3244	308.699	5
413038	765.435	180.19	3
401471	126.144	419.873	1
373175	96.6051	204.833	38
377123	104.074	233.168	29
379510	443.261	119.242	12
378390	426.159	36.4273	29
405952	940.422	248.304	57
379321	375.247	447.952	18
407809	856.485	358.52	66
334847	53.641	115.57	73
407596	576.576	218.88	27
340445	190.515	6.62128	24
350070	805.326	456.599	35
405056	632.304	498.501	29
409652	178.13	209.599	18
400203	237.833	231.339	29
383467	182.836	484.624	12
398994	114.191	72.6353	43
405057	885.95	212.195	31
383326	14.361	351.682	14
377984	31.8431	363.557	20
409213	528.571	304.083	37
384068	744.498	226.128	15
386676	9.58615	153.348	6
380606	299.159	155.48	35
374632	388.38	400.555	100
404310	99.6459	209.92	31
369526	43.8664	222.855	39
398956	594.715	427.44	48
403249	374.874	340.082	16
411937	346.617	123.219	45
390917	892.137	435.493	18
375226	513.489	15.248	5
373555	129.582	109.495	9
393168	779.246	140.148	25
376750	973.652	165.337	207
399445	412.383	328.25	12
400280	867.37	84.134	20
406658	175.751	478.058	5
411107	78.7537	349.049	36
409753	216.184	256.38	9
392061	882.454	140.203	36
402045	92.4667	136.368	36
413607	941.383	458.602	103
388988	275.761	210.017	0
348226	181.237	232.865	55
409009	148.759	13.1481	11
412799	733.241	106.719	50
390550	10.1256	148.329	16
408746	759.469	187.341	45
401135	886.18	169.982	6
396906	473.539	286.06	5
405323	172.071	393.469	21
395100	781.191	156.03	31
395897	667.866	74.601	17
401241	392.522	199.1	43
391318	442.441	402.227	4
401722	394.595	416.84	57
369983	740.179	44.3017	8
407416	41.6818	255.644	33
402778	489.411	131.683	62
380688	626.001	208.302	73
384633	539.582	335.369	159
373343	912.955	448.621	13
407576	435.43	408.874	14
411430	571.425	90.2888	14
404916	302.575	354.801	14
382228	624.719	360.247	54
397059	23.8893	382.828	12
407764	262.788	295.501	36
397406	135.136	105.72	12
409790	793.6	88.0989	18
412123	823.74	351.404	17
400742	529.949	458.11	160
354977	690.036	100.227	5
392260	304.175	430.725	12
347799	838.685	310.922	15
402461	231.221	335.326	18
385847	362.905	497.85	59
403729	711.047	343.543	5
393485	858.406	77.1833	55
400751	598.583	243.579	24
341434	424.29	239.969	45
411394	942.256	193.762	5
398613	915.911	236.245	69
402523	195.932	190.122	5
407246	743.026	459.924	39
409571	497.896	84.7835	135
355677	388.442	300.422	10
362279	957.752	461.349	30
393027	361.608	86.4114	11
365516	98.3177	495.88	0
411082	220.043	381.726	8
408470	26.3429	199.78	166
409313	775.102	342.942	14
409533	812.466	466.371	14
399953	442.751	137.541	35
407323	524.113	317.932	6
403716	90.432	73.1904	21
344977	957.843	317.419	12
394353	536.669	328.215	16
409592	449.16	310.434	6
389497	234.837	451.007	15
405839	804.609	490.972	14
401357	1.92968	299.57	50
395476	960.474	417.194	5
392856	907.33	232.036	46
411233	491.765	426.855	33
406948	281.319	90.7907	101
404896	583.103	143.349	6
400927	254.471	182.553	37
411465	611.167	157.565	12
400758	523.351	259.183	14
411022	992.508	161.637	26
396374	842.207	68.802	12
