SpecID	MetaRelAbund	muDisp	sigmaDisp	trait	CNDD	LocalAbund	Kcon10	Kcon50
0	0.0379782	2.83908	0	0.33163	1	703	347.917	7970.61
1	0.0204075	2.83908	0	0.90595	1	449	264.446	8419.18
2	0.00744525	2.83908	0	0.910576	1	180	375.935	8520.6
3	0.0572295	2.83908	0	0.280799	1	1096	343.264	7627.95
4	0.041154	2.83908	0	0.935198	1	975	357.025	8056.33
5	0.0002565	2.83908	0	0.301536	1	5	0	0
6	0.0057005	2.83908	0	0.49338	1	124	463.028	10639.2
7	0.012031	2.83908	0	0.0875688	1	251	398.421	8637.27
8	0.011431	2.83908	0	0.948264	1	248	459.936	9232.27
9	0.00679275	2.83908	0	0.514815	1	166	843.283	13413.9
10	0.0112097	2.83908	0	0.198684	1	228	466.88	9334.15
11	0.0293573	2.83908	0	0.541225	1	645	385.993	8410
12	0.0091235	2.83908	0	0.327979	1	186	611.622	10082.7
13	0.0696805	2.83908	0	0.396917	1	1389	320.14	7545.85
14	0.0288872	2.83908	0	0.294953	1	459	325.214	8348.44
15	0.00970375	2.83908	0	0.900381	1	206	332.488	9049.96
16	0.000182	2.83908	0	0.33326	1	8	0	0
17	0.009041	2.83908	0	0.971392	1	220	583.826	10622.5
18	0.002102	2.83908	0	0.0187552	1	59	876.68	20477.5
19	0.0113618	2.83908	0	0.135241	1	218	573.268	12104.9
20	0.0283708	2.83908	0	0.322129	1	527	337.931	8189.35
21	0.00096025	2.83908	0	0.39477	1	5	0	0
22	0.0122695	2.83908	0	0.179766	1	245	488.275	9994.87
23	0.0145743	2.83908	0	0.198331	1	282	353.79	8875.86
24	0.0264897	2.83908	0	0.707543	1	585	345.104	7929.07
25	0.0196097	2.83908	0	0.433218	1	348	340.918	8612.83
26	0.0283082	2.83908	0	0.042305	1	696	329.999	8313.98
27	0.0124817	2.83908	0	0.214596	1	280	426.044	8855.83
28	0.015442	2.83908	0	0.996078	1	320	314.536	8877.83
29	0.0146585	2.83908	0	0.484565	1	292	424.8	8470.06
30	0.0205353	2.83908	0	0.702815	1	465	334.372	8651.28
31	0.0121415	2.83908	0	0.50765	1	272	395.391	9622.49
32	0.0128995	2.83908	0	0.902501	1	261	312.361	8856.03
33	0.00580875	2.83908	0	0.250851	1	112	805.404	12031.2
34	0.0149695	2.83908	0	0.720165	1	314	420.203	8277.74
35	0.00958925	2.83908	0	0.166385	1	185	441.968	8290.13
36	0.0132887	2.83908	0	0.412888	1	264	376.617	8104.6
37	0.0127308	2.83908	0	0.934271	1	310	356.908	8744.44
38	0.00785075	2.83908	0	0.886471	1	161	506.257	9102.87
39	0.0027785	2.83908	0	0.504572	1	79	325.673	14947
40	0.00517225	2.83908	0	0.361479	1	108	437.262	10674.5
41	0.0005015	2.83908	0	0.196629	1	6	0	0
42	0.00333925	2.83908	0	0.640636	1	75	724.66	15775.4
43	0.00400775	2.83908	0	0.903152	1	108	1038.42	19838.6
44	0.011455	2.83908	0	0.237662	1	231	454.175	9703.35
45	0.00907675	2.83908	0	0.603068	1	200	454.34	10122.9
46	0.00114175	2.83908	0	0.803749	1	15	0	0
47	0.004561	2.83908	0	0.252706	1	96	549.256	12939.1
48	0.0123557	2.83908	0	0.68939	1	285	410.387	9368.07
49	0.004911	2.83908	0	0.436661	1	110	502.451	9161.03
50	0.00368575	2.83908	0	0.533504	1	96	330.292	13486.6
51	0.00444	2.83908	0	0.370456	1	102	688.246	10860.4
52	0.00202	2.83908	0	0.214141	1	54	0	13830.7
53	0.0122545	2.83908	0	0.932745	1	265	473.164	10146.4
54	0.00906375	2.83908	0	0.34327	1	153	431.197	9944.57
55	0.0013105	2.83908	0	0.785477	1	35	0	0
56	0.0155422	2.83908	0	0.311535	1	316	495.735	9833.31
57	0.011302	2.83908	0	0.966839	1	253	411.067	10343
58	0.009499	2.83908	0	0.227056	1	164	490.151	8909.23
59	0.0070635	2.83908	0	0.0415258	1	146	425.13	10986.9
60	0.00049175	2.83908	0	0.616262	1	14	0	0
61	0.00370825	2.83908	0	0.212523	1	62	1057.7	17316.4
62	0.0095535	2.83908	0	0.732811	1	157	450.508	9268.48
63	0.00869225	2.83908	0	0.833272	1	206	333.389	9848.59
64	0.00179875	2.83908	0	0.611588	1	43	0	0
65	0.00087825	2.83908	0	0.128014	1	9	0	0
66	0.00025325	2.83908	0	0.0755018	1	1	0	0
67	0.001357	2.83908	0	0.0730548	1	48	0	0
68	0.00305875	2.83908	0	0.364468	1	70	622.455	14912
69	0.0119873	2.83908	0	0.907934	1	298	386.02	9478.78
70	0.00153475	2.83908	0	0.511858	1	29	0	0
71	0.00219075	2.83908	0	0.247603	1	36	0	0
72	0.0045435	2.83908	0	0.417993	1	69	213.52	10726.3
73	0.0030585	2.83908	0	0.358011	1	60	1132.64	24086
74	0.0087035	2.83908	0	0.00118039	1	232	562.716	9465.41
75	0.001444	2.83908	0	0.456884	1	30	0	0
76	0.000541	2.83908	0	0.638404	1	11	0	0
77	0.000163	2.83908	0	0.789227	1	6	0	0
78	5.45e-005	2.83908	0	0.258081	1	0	0	0
79	0.00453475	2.83908	0	0.796446	1	108	259.824	11785.3
80	0.00308175	2.83908	0	0.892648	1	68	664.283	12732.8
81	0.0053285	2.83908	0	0.522262	1	118	798.745	13398.6
82	0.003612	2.83908	0	0.65299	1	70	207.675	14283
