TreeID	X	Y	SpecID
117919	66.2487	283.407	59
116133	55.9187	183.179	13
111278	708.505	140.402	27
97109	424.415	403.493	5
134200	803.697	359.591	18
128439	725.657	242.802	5
127431	336.326	64.5839	31
82037	80.8863	472.496	12
132862	360.488	330.985	73
122147	767.67	278.449	11
112689	333.576	203.42	29
126827	90.898	105.473	37
133070	773.711	493.116	37
123752	723.437	334.573	68
119212	347.204	278.317	5
131869	506.68	80.1089	13
113637	645.479	398.814	5
127616	432.13	262.858	143
129981	900.75	124.872	2
126358	988.798	470.59	78
124185	879.758	481.885	14
91758	51.4862	397.737	5
135655	630.955	42.0086	6
118771	787.855	327.194	68
116323	130.749	300.804	12
126311	909.052	186.832	85
117670	557.438	396.188	1
92713	551.62	3.01526	2
118002	768.717	2.16053	12
129608	475.129	132.748	3
79551	556.266	146.277	11
113166	489.294	402.833	36
132727	841.962	67.9526	14
120245	699.824	457.04	55
127265	615.407	245.593	0
92881	626.415	332.408	31
102740	274.675	452.906	12
113634	204.612	496.956	73
130454	774.132	305.681	15
117102	817.831	113.814	0
130101	36.725	46.0011	29
29576	361.362	191.046	45
86902	754.986	159.07	12
94420	333.758	298.69	59
128097	179.897	362.098	12
117720	865.759	466.6	85
113591	628.341	455.382	5
125233	841.036	298.943	12
111707	613.325	370.809	101
94826	806.943	333.656	45
130032	486.33	20.0498	5
119509	175.722	154.887	11
122059	494.778	110.219	53
103460	371.939	391.185	45
136006	55.9628	254.136	80
134384	773.918	361.384	27
94627	975.075	42.4218	31
134575	655.807	59.2012	14
69358	697.278	404.495	5
132002	353.726	90.4397	22
110639	44.3344	417.343	14
108751	301.826	132.132	12
114095	263.029	313.689	35
127074	977.234	276.488	27
113487	670.657	475.217	73
130869	521.427	281.763	22
81656	966.423	419.131	40
134764	487.67	357.743	5
98749	947.474	320.778	45
134405	886.269	20.2267	66
116089	526.382	187.937	2
102268	939.859	203.06	5
109380	147.83	181.15	131
120734	138.108	420.214	5
130078	206.454	469.719	5
130258	758.734	172.149	16
123949	486.086	406.871	1
126044	565.293	274.967	24
131556	46.1747	40.7668	29
51707	344.421	238.56	36
104899	841.846	313.137	9
136007	401.61	66.0452	10
133000	429.719	206.195	40
83	825.832	86.1328	18
121067	454.418	459.031	17
100132	95.4304	371.062	45
131033	364.598	205.811	24
122560	575.638	320.934	5
113998	360.645	482.952	27
133112	970.401	372.531	18
128525	681.38	353.592	42
108661	691.335	65.1593	59
110757	179.099	310.009	17
128893	453.988	481.704	18
127778	902.449	88.1968	18
123371	567.527	450.54	5
88830	280.659	254.782	68
122298	484.837	286.724	18
131104	56.3033	120.939	37
118809	191.16	77.7538	37
117969	429.451	424.023	37
101349	342.616	363.966	14
125119	741.842	374.657	85
107435	382.774	457.801	37
128225	369.875	212.754	135
93993	138.695	346.82	40
126094	334.351	365.071	9
111979	926.387	337.68	12
132945	866.877	479.288	112
106686	434.054	29.1453	0
89496	829.88	270.704	43
109703	418.144	18.1346	14
131804	591.184	169.957	55
119805	836.487	78.5336	15
125694	102.155	34.6242	12
110834	666.756	131.935	12
125507	329.901	427.227	0
124836	41.2391	203.211	0
108658	989.723	398.623	5
135584	980.757	45.6876	9
67190	452.242	58.6964	38
121048	119.301	16.005	10
122639	416.386	449.819	33
133127	843.013	215.869	5
116687	861.339	226.005	82
115552	262.782	453.666	85
85449	570.745	325.615	100
130321	805.239	481.045	50
130734	798.767	365.885	12
112303	486.539	163.478	5
114495	307.147	351.046	5
119443	375.945	98.3105	43
116583	670.87	191.391	5
106693	464.062	96.7019	17
63826	927.403	207.48	6
100964	31.4465	164.23	5
99058	832.843	333.848	59
127101	85.2124	260.06	15
131606	593.634	279.148	12
118861	103.964	497.946	23
95310	649.613	132.776	5
128245	911.568	317.296	73
118383	285.378	493.617	45
134314	682.652	405.548	1
111662	810.474	331.444	79
136008	451.068	476.673	49
117985	535.533	327.689	6
121677	165.347	245.452	13
132446	521.019	244.547	8
90859	351.469	18.1344	18
106549	48.0944	282.339	100
132038	332.905	289.026	14
134117	14.3746	240.873	14
100768	834.064	73.6112	0
132810	66.2091	362.404	29
133152	61.2694	167.502	91
115028	49.9813	140.423	59
131920	117.86	3.20895	12
135343	886.167	80.1883	13
118734	962.474	17.6216	42
103901	266.65	354.744	31
126848	573.31	323.942	40
135633	365.729	341.579	13
123948	668.821	302.571	18
122700	968.284	321.998	5
135623	40.8264	184.723	13
121244	483.066	499.676	1
130688	716.009	382.929	10
115451	736.474	404.693	54
56732	464.667	476.092	142
134047	328.594	364.861	35
129268	104.661	55.8317	18
133040	941.706	235.524	31
130158	660.041	51.1901	23
123657	104.656	369.576	12
100109	6.68394	77.3769	17
133905	358.764	207.284	29
113540	475.544	396.762	138
114662	625.405	39.5237	5
110911	964.02	449.057	1
134979	434.935	270.976	68
128636	425.784	300.233	0
118584	273.107	41.6985	11
60941	813.299	240.355	14
114637	952.492	117.147	14
95127	480.457	352.551	57
99542	758.298	357.48	5
131129	792.176	71.253	30
133867	980.144	100.752	12
125138	170.813	306.176	17
121024	848.439	258.993	81
104666	58.581	270.85	12
133464	832.494	334.408	1
120924	218.146	420.717	24
122004	698.705	442.681	59
132539	893.844	206.793	59
134749	480.13	386.345	73
98407	797.436	260.818	36
103130	378.901	322.257	55
119515	265.206	274.752	10
87483	807.32	296.027	14
79391	510.02	178.681	32
110931	344.618	157.347	4
132628	111.757	140.331	69
135918	732.755	349.747	12
121769	174.071	482.875	12
134059	411.063	401.224	8
70414	250.878	166.044	37
133535	414.296	387.459	93
59641	310.241	242.714	38
125660	881.782	10.4517	32
97393	69.2733	298.164	36
127342	270.003	87.4442	29
129022	705.281	324.427	12
130922	47.3502	487.063	11
96612	631.959	429.617	65
92298	461.293	443.374	17
134027	531.34	447.539	14
99297	370.419	38.705	25
122217	58.475	440.173	75
119804	750.308	40.4279	149
108228	796.846	475.647	10
116876	76.2283	358.708	16
117759	448.735	174.818	5
97522	209.999	157.929	29
110919	91.6588	121.852	18
106380	829.187	225.932	5
130357	749.874	67.0909	6
125821	504.496	328.594	134
229	982.015	376.54	5
132702	867.017	183.691	30
106161	168.756	214.513	33
113461	785.841	13.9198	12
88619	920.583	404.267	59
128812	352.52	3.99751	25
117226	525.771	225.265	37
