SpecID	MetaRelAbund	muDisp	sigmaDisp	trait	CNDD	LocalAbund	Kcon10	Kcon50
0	0.000883665	3.68888	0	0.736894	1	0	0	0
1	0.000869275	3.68888	0	0.563855	1	0	0	0
2	0.00638095	3.68888	0	0.706522	1	0	0	0
3	0.00117548	3.68888	0	0.901232	1	0	0	0
4	0.000954498	3.68888	0	0.180469	1	0	0	0
5	0.000973485	3.68888	0	0.50463	1	0	0	0
6	0.000420045	3.68888	0	0.555606	1	0	0	0
7	0.00430416	3.68888	0	0.703531	1	0	0	0
8	0.000772266	3.68888	0	0.0963745	1	0	0	0
9	0.00330047	3.68888	0	0.10571	1	0	0	0
10	0.00225847	3.68888	0	0.459396	1	0	0	0
11	0.00147726	3.68888	0	0.0246245	1	0	0	0
12	0.0048061	3.68888	0	0.239819	1	0	0	0
13	0.00726491	3.68888	0	0.0763666	1	0	0	0
14	0.00665314	3.68888	0	0.3023	1	0	0	0
15	0.000992249	3.68888	0	0.130288	1	0	0	0
16	0.00033671	3.68888	0	0.706779	1	0	0	0
17	0.00782934	3.68888	0	0.309665	1	0	0	0
18	0.00283855	3.68888	0	0.0253878	1	0	0	0
19	0.00830636	3.68888	0	0.193318	1	0	0	0
20	0.000452872	3.68888	0	0.352118	1	0	0	0
21	0.00474666	3.68888	0	0.244023	1	0	0	0
22	0.00356776	3.68888	0	0.413549	1	0	0	0
23	0.00490688	3.68888	0	0.477983	1	0	0	0
24	0.00286265	3.68888	0	0.977177	1	0	0	0
25	0.000224527	3.68888	0	0.723251	1	0	0	0
26	0.000562444	3.68888	0	0.314734	1	0	0	0
27	0.00241448	3.68888	0	0.937075	1	0	0	0
28	0.00020334	3.68888	0	0.140323	1	0	0	0
29	0.000601034	3.68888	0	0.963409	1	0	0	0
30	0.00025801	3.68888	0	0.389634	1	0	0	0
31	0.000348991	3.68888	0	0.354756	1	0	0	0
32	0.000511177	3.68888	0	0.0270009	1	0	0	0
33	0.000605642	3.68888	0	0.122239	1	0	0	0
34	0.000322851	3.68888	0	0.654522	1	0	0	0
35	0.00125761	3.68888	0	0.436908	1	0	0	0
36	0.00635787	3.68888	0	0.994135	1	0	0	0
37	0.00187935	3.68888	0	0.97946	1	0	0	0
38	0.00118927	3.68888	0	0.701558	1	0	0	0
39	0.00332465	3.68888	0	0.329994	1	0	0	0
40	0.00138207	3.68888	0	0.762148	1	0	0	0
41	0.000717865	3.68888	0	0.309725	1	0	0	0
42	0.00123977	3.68888	0	0.304653	1	0	0	0
43	0.00218062	3.68888	0	0.0326362	1	0	0	0
44	0.00233649	3.68888	0	0.045986	1	0	0	0
45	0.000557488	3.68888	0	0.605478	1	0	0	0
46	0.00179894	3.68888	0	0.806702	1	0	0	0
47	0.00042654	3.68888	0	0.278969	1	0	0	0
48	0.00124076	3.68888	0	0.0991711	1	0	0	0
49	0.00393341	3.68888	0	0.550112	1	0	0	0
50	0.000524107	3.68888	0	0.723385	1	0	0	0
51	0.00144585	3.68888	0	0.656205	1	0	0	0
52	0.000378961	3.68888	0	0.172593	1	0	0	0
53	0.0020134	3.68888	0	0.905008	1	0	0	0
54	0.00264334	3.68888	0	0.692309	1	0	0	0
55	0.00112461	3.68888	0	0.800702	1	0	0	0
56	0.000921945	3.68888	0	0.799178	1	0	0	0
57	0.000300922	3.68888	0	0.6281	1	0	0	0
58	0.00143981	3.68888	0	0.990133	1	0	0	0
59	0.00720793	3.68888	0	0.861616	1	0	0	0
60	0.00172816	3.68888	0	0.0173906	1	0	0	0
61	0.000550335	3.68888	0	0.70578	1	0	0	0
62	0.00160249	3.68888	0	0.705692	1	0	0	0
63	0.0017786	3.68888	0	0.407177	1	0	0	0
64	0.000454406	3.68888	0	0.0258346	1	0	0	0
65	0.00187509	3.68888	0	0.84364	1	0	0	0
66	0.000250702	3.68888	0	0.1557	1	0	0	0
67	0.000666577	3.68888	0	0.455004	1	0	0	0
68	0.00179746	3.68888	0	0.548847	1	0	0	0
69	0.000955229	3.68888	0	0.414987	1	0	0	0
70	0.00463716	3.68888	0	0.807523	1	0	0	0
71	0.000578881	3.68888	0	0.502475	1	0	0	0
72	0.00298454	3.68888	0	0.0289426	1	0	0	0
73	0.000805858	3.68888	0	0.79566	1	0	0	0
74	0.000470546	3.68888	0	0.855131	1	0	0	0
75	0.00158789	3.68888	0	0.352066	1	0	0	0
76	0.00343963	3.68888	0	0.476427	1	0	0	0
77	0.000550739	3.68888	0	0.666414	1	0	0	0
78	0.00101298	3.68888	0	0.143283	1	0	0	0
79	0.00271354	3.68888	0	0.996577	1	0	0	0
80	0.00659696	3.68888	0	0.193837	1	0	0	0
81	0.00169636	3.68888	0	0.608741	1	0	0	0
82	0.00911068	3.68888	0	0.750807	1	0	0	0
83	0.00177776	3.68888	0	0.829664	1	0	0	0
84	0.00892736	3.68888	0	0.764956	1	0	0	0
85	0.000323744	3.68888	0	0.855328	1	0	0	0
86	0.000451149	3.68888	0	0.48637	1	0	0	0
87	0.00314543	3.68888	0	0.460612	1	0	0	0
88	0.00147076	3.68888	0	0.959892	1	0	0	0
89	0.00163078	3.68888	0	0.511622	1	0	0	0
90	0.00337711	3.68888	0	0.086099	1	0	0	0
91	0.00123412	3.68888	0	0.716869	1	0	0	0
92	0.000796397	3.68888	0	0.0698588	1	0	0	0
93	0.000667385	3.68888	0	0.475991	1	0	0	0
94	0.00532033	3.68888	0	0.250218	1	0	0	0
95	0.000352693	3.68888	0	0.680603	1	0	0	0
96	0.0011754	3.68888	0	0.910737	1	0	0	0
97	0.000717886	3.68888	0	0.0167411	1	0	0	0
98	0.00134659	3.68888	0	0.980551	1	0	0	0
99	0.000490839	3.68888	0	0.60491	1	0	0	0
100	0.000885333	3.68888	0	0.767354	1	0	0	0
101	0.00110056	3.68888	0	0.155069	1	0	0	0
102	0.00190566	3.68888	0	0.749146	1	0	0	0
103	0.000937245	3.68888	0	0.0713908	1	0	0	0
104	0.000999625	3.68888	0	0.0462696	1	0	0	0
105	0.000547714	3.68888	0	0.846535	1	0	0	0
106	0.000917151	3.68888	0	0.516804	1	0	0	0
107	0.000530188	3.68888	0	0.750583	1	0	0	0
108	0.00477674	3.68888	0	0.256494	1	0	0	0
109	0.000540131	3.68888	0	0.0589669	1	0	0	0
110	0.00211282	3.68888	0	0.845387	1	0	0	0
111	0.00666871	3.68888	0	0.631098	1	0	0	0
112	0.000936378	3.68888	0	0.109665	1	0	0	0
113	0.000557959	3.68888	0	0.809243	1	0	0	0
114	0.00510807	3.68888	0	0.442872	1	0	0	0
115	0.00201193	3.68888	0	0.331182	1	0	0	0
116	0.00489971	3.68888	0	0.943965	1	0	0	0
117	0.000948022	3.68888	0	0.0898751	1	0	0	0
118	0.000213047	3.68888	0	0.723427	1	0	0	0
119	0.00301501	3.68888	0	0.205294	1	0	0	0
120	0.00328927	3.68888	0	0.114763	1	0	0	0
121	0.000363456	3.68888	0	0.909994	1	0	0	0
122	0.00378063	3.68888	0	0.314838	1	0	0	0
123	0.00248603	3.68888	0	0.285294	1	0	0	0
124	0.00180026	3.68888	0	0.106937	1	0	0	0
125	0.000586041	3.68888	0	0.589262	1	0	0	0
126	0.00240643	3.68888	0	0.259873	1	0	0	0
127	0.00113366	3.68888	0	0.877403	1	0	0	0
128	0.0023873	3.68888	0	0.252194	1	0	0	0
129	0.00277966	3.68888	0	0.416151	1	0	0	0
130	0.00111285	3.68888	0	0.379981	1	0	0	0
131	0.000878538	3.68888	0	0.372506	1	0	0	0
132	0.005962	3.68888	0	0.409239	1	0	0	0
133	0.00104431	3.68888	0	0.389531	1	0	0	0
134	0.00137202	3.68888	0	0.614436	1	0	0	0
135	0.00241631	3.68888	0	0.570356	1	0	0	0
136	0.00201024	3.68888	0	0.793557	1	0	0	0
137	0.00284579	3.68888	0	0.042801	1	0	0	0
138	0.00060288	3.68888	0	0.242527	1	0	0	0
139	0.00436162	3.68888	0	0.926465	1	0	0	0
140	0.000772126	3.68888	0	0.0916855	1	0	0	0
141	0.000367562	3.68888	0	0.127694	1	0	0	0
142	0.00106442	3.68888	0	0.743862	1	0	0	0
143	0.00216488	3.68888	0	0.702047	1	0	0	0
144	0.000745077	3.68888	0	0.136559	1	0	0	0
145	0.00232958	3.68888	0	0.869487	1	0	0	0
146	0.00377316	3.68888	0	0.553555	1	0	0	0
147	0.000609771	3.68888	0	0.353823	1	0	0	0
148	0.00169074	3.68888	0	0.280767	1	0	0	0
149	0.00145268	3.68888	0	0.999642	1	0	0	0
150	0.00212401	3.68888	0	0.336713	1	0	0	0
151	0.00107048	3.68888	0	0.11874	1	0	0	0
152	0.00147455	3.68888	0	0.832103	1	0	0	0
153	0.00476127	3.68888	0	0.376271	1	0	0	0
154	0.00508836	3.68888	0	0.678726	1	0	0	0
155	0.00103046	3.68888	0	0.28251	1	0	0	0
156	0.00142315	3.68888	0	0.00898173	1	0	0	0
157	0.00197585	3.68888	0	0.722635	1	0	0	0
158	0.00206029	3.68888	0	0.127567	1	0	0	0
159	0.00212741	3.68888	0	0.0834245	1	0	0	0
160	0.00448825	3.68888	0	0.808434	1	0	0	0
161	0.0006882	3.68888	0	0.487447	1	0	0	0
162	0.00391879	3.68888	0	0.901109	1	0	0	0
163	0.00187237	3.68888	0	0.148294	1	0	0	0
164	0.000828814	3.68888	0	0.0861179	1	0	0	0
165	0.00134099	3.68888	0	0.911762	1	0	0	0
166	0.00202138	3.68888	0	0.520109	1	0	0	0
167	0.00143529	3.68888	0	0.762313	1	0	0	0
168	0.00152621	3.68888	0	0.389087	1	0	0	0
169	0.00458498	3.68888	0	0.266909	1	0	0	0
170	0.00204818	3.68888	0	0.389699	1	0	0	0
171	0.000268184	3.68888	0	0.0554913	1	0	0	0
172	0.00104664	3.68888	0	0.484331	1	0	0	0
173	0.00420714	3.68888	0	0.873899	1	0	0	0
174	0.00100761	3.68888	0	0.496524	1	0	0	0
175	0.00164713	3.68888	0	0.648099	1	0	0	0
176	0.000629499	3.68888	0	0.260784	1	0	0	0
177	0.00101894	3.68888	0	0.549306	1	0	0	0
178	0.00155533	3.68888	0	0.174413	1	0	0	0
179	0.000766416	3.68888	0	0.669878	1	0	0	0
180	0.000487103	3.68888	0	0.204342	1	0	0	0
181	0.000417858	3.68888	0	0.334049	1	0	0	0
182	0.00114298	3.68888	0	0.582782	1	0	0	0
183	0.000373869	3.68888	0	0.41061	1	0	0	0
184	0.000445852	3.68888	0	0.891647	1	0	0	0
185	0.000892381	3.68888	0	0.950659	1	0	0	0
186	0.00136801	3.68888	0	0.459993	1	0	0	0
187	0.000381622	3.68888	0	0.520697	1	0	0	0
188	0.00128722	3.68888	0	0.982776	1	0	0	0
189	0.00323878	3.68888	0	0.272582	1	0	0	0
190	0.000667889	3.68888	0	0.340266	1	0	0	0
191	0.000756276	3.68888	0	0.242177	1	0	0	0
192	0.00168656	3.68888	0	0.242083	1	0	0	0
193	0.00221784	3.68888	0	0.441051	1	0	0	0
194	0.000941462	3.68888	0	0.978306	1	0	0	0
195	0.00188998	3.68888	0	0.662283	1	0	0	0
196	0.00122531	3.68888	0	0.702	1	0	0	0
197	0.0089201	3.68888	0	0.823412	1	0	0	0
198	0.00120923	3.68888	0	0.0221273	1	0	0	0
199	0.000783726	3.68888	0	0.556277	1	0	0	0
200	0.005171	3.68888	0	0.0450194	1	0	0	0
201	0.00128992	3.68888	0	0.914314	1	0	0	0
202	0.00183254	3.68888	0	0.194325	1	0	0	0
203	0.0014897	3.68888	0	0.804574	1	0	0	0
204	0.000325023	3.68888	0	0.538551	1	0	0	0
205	0.00164014	3.68888	0	0.96217	1	0	0	0
206	0.0015773	3.68888	0	0.614289	1	0	0	0
207	0.000743909	3.68888	0	0.0482122	1	0	0	0
208	0.00538354	3.68888	0	0.07859	1	0	0	0
209	0.00244061	3.68888	0	0.0301045	1	0	0	0
210	0.00117981	3.68888	0	0.45378	1	0	0	0
211	0.000215464	3.68888	0	0.848466	1	0	0	0
212	0.000598426	3.68888	0	0.907934	1	0	0	0
213	0.00326915	3.68888	0	0.201054	1	0	0	0
214	0.000290171	3.68888	0	0.839903	1	0	0	0
215	0.00566213	3.68888	0	0.413651	1	0	0	0
216	0.00143702	3.68888	0	0.95232	1	0	0	0
217	0.000541972	3.68888	0	0.310318	1	0	0	0
218	0.00176005	3.68888	0	0.66384	1	0	0	0
219	0.00309018	3.68888	0	0.605435	1	0	0	0
220	0.000553232	3.68888	0	0.0290841	1	0	0	0
221	0.00477946	3.68888	0	0.295604	1	0	0	0
222	0.000447964	3.68888	0	0.307519	1	0	0	0
223	0.00224378	3.68888	0	0.37153	1	0	0	0
224	0.00140124	3.68888	0	0.312822	1	0	0	0
225	0.00118898	3.68888	0	0.663	1	0	0	0
226	0.000708189	3.68888	0	0.663031	1	0	0	0
227	0.000687848	3.68888	0	0.0528814	1	0	0	0
228	0.000797669	3.68888	0	0.345661	1	0	0	0
229	0.00167405	3.68888	0	0.0222023	1	0	0	0
230	0.00141099	3.68888	0	0.845484	1	0	0	0
231	0.00130552	3.68888	0	0.278687	1	0	0	0
232	0.000546742	3.68888	0	0.335806	1	0	0	0
233	0.00281755	3.68888	0	0.186793	1	0	0	0
234	0.00386639	3.68888	0	0.0503375	1	0	0	0
235	0.00175851	3.68888	0	0.0997058	1	0	0	0
236	0.000489683	3.68888	0	0.423088	1	0	0	0
237	0.00312394	3.68888	0	0.72957	1	0	0	0
238	0.00127744	3.68888	0	0.554558	1	0	0	0
239	0.00131909	3.68888	0	0.676677	1	0	0	0
240	0.000526318	3.68888	0	0.887586	1	0	0	0
241	0.000714111	3.68888	0	0.998245	1	0	0	0
242	0.00292279	3.68888	0	0.792496	1	0	0	0
243	0.00134231	3.68888	0	0.600564	1	0	0	0
244	0.000684527	3.68888	0	0.673231	1	0	0	0
245	0.000670541	3.68888	0	0.802562	1	0	0	0
246	0.000162861	3.68888	0	0.753951	1	0	0	0
247	0.00334864	3.68888	0	0.970272	1	0	0	0
248	0.000368844	3.68888	0	0.627034	1	0	0	0
249	0.00129498	3.68888	0	0.536164	1	0	0	0
250	0.00190972	3.68888	0	0.993635	1	0	0	0
251	0.00046905	3.68888	0	0.0886163	1	0	0	0
252	0.00128334	3.68888	0	0.125239	1	0	0	0
253	0.00150708	3.68888	0	0.906968	1	0	0	0
254	0.000605366	3.68888	0	0.556868	1	0	0	0
255	0.00059384	3.68888	0	0.648615	1	0	0	0
256	0.000611034	3.68888	0	0.808393	1	0	0	0
257	0.00136182	3.68888	0	0.301687	1	0	0	0
258	0.000790378	3.68888	0	0.679333	1	0	0	0
259	0.000343144	3.68888	0	0.929749	1	0	0	0
260	0.000808561	3.68888	0	0.690085	1	0	0	0
261	0.00184633	3.68888	0	0.180476	1	0	0	0
262	0.000585203	3.68888	0	0.905149	1	0	0	0
263	0.00333886	3.68888	0	0.685916	1	0	0	0
264	0.000527088	3.68888	0	0.775747	1	0	0	0
265	0.00282336	3.68888	0	0.768425	1	0	0	0
266	0.00101657	3.68888	0	0.949987	1	0	0	0
267	0.000658341	3.68888	0	0.927266	1	0	0	0
268	0.00103162	3.68888	0	0.0798801	1	0	0	0
269	0.000215685	3.68888	0	0.406338	1	0	0	0
270	0.00147608	3.68888	0	0.745926	1	0	0	0
271	0.0054491	3.68888	0	0.416322	1	0	0	0
272	0.00297178	3.68888	0	0.620341	1	0	0	0
273	0.00173336	3.68888	0	0.137975	1	0	0	0
274	0.000989985	3.68888	0	0.104362	1	0	0	0
275	0.00246855	3.68888	0	0.0911729	1	0	0	0
276	0.0025988	3.68888	0	0.806243	1	0	0	0
277	0.00265387	3.68888	0	0.577853	1	0	0	0
278	0.00120706	3.68888	0	0.489823	1	0	0	0
279	0.000652219	3.68888	0	0.273613	1	0	0	0
280	0.000984236	3.68888	0	0.382256	1	0	0	0
281	0.0102836	3.68888	0	0.170499	1	0	0	0
282	0.00119062	3.68888	0	0.20438	1	0	0	0
283	0.000759694	3.68888	0	0.314395	1	0	0	0
284	0.00180332	3.68888	0	0.786821	1	0	0	0
285	0.00127691	3.68888	0	0.733501	1	0	0	0
286	0.000542906	3.68888	0	0.499253	1	0	0	0
287	0.00138948	3.68888	0	0.895	1	0	0	0
288	0.000582505	3.68888	0	0.745931	1	0	0	0
289	0.00333598	3.68888	0	0.732932	1	0	0	0
290	0.00171731	3.68888	0	0.990955	1	0	0	0
291	0.00135918	3.68888	0	0.999487	1	0	0	0
292	0.000934516	3.68888	0	0.789333	1	0	0	0
293	0.000450887	3.68888	0	0.50823	1	0	0	0
294	0.00109569	3.68888	0	0.942693	1	0	0	0
295	0.00142162	3.68888	0	0.578699	1	0	0	0
296	0.00382157	3.68888	0	0.261903	1	0	0	0
297	0.000322017	3.68888	0	0.509319	1	0	0	0
298	0.000781052	3.68888	0	0.297452	1	0	0	0
299	0.00294417	3.68888	0	0.89031	1	0	0	0
300	0.00214756	3.68888	0	0.788809	1	0	0	0
301	0.0025401	3.68888	0	0.821647	1	0	0	0
302	0.00334494	3.68888	0	0.287475	1	0	0	0
303	0.000556268	3.68888	0	0.561421	1	0	0	0
304	0.00200627	3.68888	0	0.243575	1	0	0	0
305	0.00301955	3.68888	0	0.0089878	1	0	0	0
306	0.00726233	3.68888	0	0.963902	1	0	0	0
307	0.000928289	3.68888	0	0.649235	1	0	0	0
308	0.000436071	3.68888	0	0.156101	1	0	0	0
309	0.000927574	3.68888	0	0.77422	1	0	0	0
310	0.00132013	3.68888	0	0.94222	1	0	0	0
311	0.000370357	3.68888	0	0.986052	1	0	0	0
312	0.00988348	3.68888	0	0.092832	1	0	0	0
313	0.00836955	3.68888	0	0.284228	1	0	0	0
314	0.00197559	3.68888	0	0.377978	1	0	0	0
315	0.00035008	3.68888	0	0.182397	1	0	0	0
316	0.00139902	3.68888	0	0.266709	1	0	0	0
317	0.00416312	3.68888	0	0.358255	1	0	0	0
318	0.00166824	3.68888	0	0.877609	1	0	0	0
319	0.0033707	3.68888	0	0.288898	1	0	0	0
320	0.00105667	3.68888	0	0.819479	1	0	0	0
321	0.00198466	3.68888	0	0.232855	1	0	0	0
322	0.000682259	3.68888	0	0.208888	1	0	0	0
323	0.00114142	3.68888	0	0.513309	1	0	0	0
324	0.00344882	3.68888	0	0.395529	1	0	0	0
325	0.00814426	3.68888	0	0.602997	1	0	0	0
326	0.0011258	3.68888	0	0.864619	1	0	0	0
327	0.00294149	3.68888	0	0.228106	1	0	0	0
328	0.000369262	3.68888	0	0.413232	1	0	0	0
329	0.00173536	3.68888	0	0.363803	1	0	0	0
330	0.000872764	3.68888	0	0.0743257	1	0	0	0
331	0.00132865	3.68888	0	0.787938	1	0	0	0
332	0.00156233	3.68888	0	0.899741	1	0	0	0
333	0.00229903	3.68888	0	0.862316	1	0	0	0
334	0.00560567	3.68888	0	0.0727836	1	0	0	0
335	0.000493282	3.68888	0	0.164008	1	0	0	0
336	0.000352685	3.68888	0	0.261118	1	0	0	0
337	0.000961561	3.68888	0	0.254764	1	0	0	0
338	0.00142817	3.68888	0	0.664287	1	0	0	0
339	0.00353934	3.68888	0	0.434866	1	0	0	0
340	0.00022258	3.68888	0	0.946403	1	0	0	0
341	0.00167502	3.68888	0	0.755917	1	0	0	0
342	0.000813743	3.68888	0	0.18581	1	0	0	0
343	0.00032965	3.68888	0	0.302501	1	0	0	0
344	0.000952629	3.68888	0	0.33061	1	0	0	0
345	0.001573	3.68888	0	0.871881	1	0	0	0
346	0.00910003	3.68888	0	0.146933	1	0	0	0
347	0.0110027	3.68888	0	0.813327	1	0	0	0
348	0.00274128	3.68888	0	0.347611	1	0	0	0
349	0.000702576	3.68888	0	0.689382	1	0	0	0
350	0.00476343	3.68888	0	0.820083	1	0	0	0
351	0.00110532	3.68888	0	0.414783	1	0	0	0
352	0.0013279	3.68888	0	0.239661	1	0	0	0
353	0.00447171	3.68888	0	0.355206	1	0	0	0
354	0.000324385	3.68888	0	0.366398	1	0	0	0
355	0.00336965	3.68888	0	0.614537	1	0	0	0
356	0.00104543	3.68888	0	0.310292	1	0	0	0
357	0.00354576	3.68888	0	0.850713	1	0	0	0
358	0.00231932	3.68888	0	0.767743	1	0	0	0
359	0.00386434	3.68888	0	0.781774	1	0	0	0
360	0.0032346	3.68888	0	0.176666	1	0	0	0
361	0.00177864	3.68888	0	0.443361	1	0	0	0
362	0.00123033	3.68888	0	0.0497178	1	0	0	0
363	0.000523958	3.68888	0	0.710887	1	0	0	0
364	0.000393102	3.68888	0	0.474784	1	0	0	0
365	0.0030978	3.68888	0	0.595818	1	0	0	0
366	0.00051535	3.68888	0	0.0123412	1	0	0	0
367	0.00215015	3.68888	0	0.656826	1	0	0	0
368	0.000714825	3.68888	0	0.803818	1	0	0	0
369	0.00527192	3.68888	0	0.933065	1	0	0	0
370	0.000325245	3.68888	0	0.175717	1	0	0	0
371	0.00176498	3.68888	0	0.682411	1	0	0	0
372	0.000701438	3.68888	0	0.820496	1	0	0	0
373	0.00108522	3.68888	0	0.412343	1	0	0	0
374	0.000545516	3.68888	0	0.0460863	1	0	0	0
375	0.0103692	3.68888	0	0.760375	1	0	0	0
376	0.00125231	3.68888	0	0.621932	1	0	0	0
377	0.000870768	3.68888	0	0.623252	1	0	0	0
378	0.00202718	3.68888	0	0.382651	1	0	0	0
379	0.000207487	3.68888	0	0.413578	1	0	0	0
380	0.00626825	3.68888	0	0.720892	1	0	0	0
381	0.000964232	3.68888	0	0.609589	1	0	0	0
382	0.00141512	3.68888	0	0.394396	1	0	0	0
383	0.00198113	3.68888	0	0.591978	1	0	0	0
384	0.000453404	3.68888	0	0.525151	1	0	0	0
385	0.00110935	3.68888	0	0.0280558	1	0	0	0
386	0.00399814	3.68888	0	0.891312	1	0	0	0
387	0.0014489	3.68888	0	0.155968	1	0	0	0
388	0.0018412	3.68888	0	0.365954	1	0	0	0
389	0.00281699	3.68888	0	0.175887	1	0	0	0
390	0.00139109	3.68888	0	0.976	1	0	0	0
391	0.00246871	3.68888	0	0.497212	1	0	0	0
392	0.000128489	3.68888	0	0.851339	1	0	0	0
393	0.00449369	3.68888	0	0.553238	1	0	0	0
394	0.000533449	3.68888	0	0.534639	1	0	0	0
395	0.00214373	3.68888	0	0.614881	1	0	0	0
396	0.00024715	3.68888	0	0.381154	1	0	0	0
397	0.000955691	3.68888	0	0.253452	1	0	0	0
398	0.000412015	3.68888	0	0.204239	1	0	0	0
399	0.00678923	3.68888	0	0.488038	1	0	0	0
400	0.00302341	3.68888	0	0.3752	1	0	0	0
401	0.00115731	3.68888	0	0.593816	1	0	0	0
402	0.00289652	3.68888	0	0.888205	1	0	0	0
403	0.000438938	3.68888	0	0.237128	1	0	0	0
404	0.000991459	3.68888	0	0.230751	1	0	0	0
405	0.000396667	3.68888	0	0.791095	1	0	0	0
406	0.00133791	3.68888	0	0.145515	1	0	0	0
407	0.00355144	3.68888	0	0.0567961	1	0	0	0
408	0.00193666	3.68888	0	0.310393	1	0	0	0
409	0.00140168	3.68888	0	0.0258633	1	0	0	0
410	0.000715653	3.68888	0	0.151033	1	0	0	0
411	0.000857919	3.68888	0	0.32336	1	0	0	0
412	0.00160146	3.68888	0	0.417421	1	0	0	0
413	0.00129914	3.68888	0	0.587294	1	0	0	0
414	0.000907789	3.68888	0	0.673185	1	0	0	0
415	0.00345372	3.68888	0	0.50881	1	0	0	0
416	0.00622704	3.68888	0	0.296276	1	2500	294.715	6807.79
417	0.00143711	3.68888	0	0.839772	1	0	0	0
418	0.00121698	3.68888	0	0.845697	1	0	0	0
419	0.00361967	3.68888	0	0.680665	1	0	0	0
420	0.00100448	3.68888	0	0.753355	1	0	0	0
421	0.00127485	3.68888	0	0.29982	1	0	0	0
422	0.00198094	3.68888	0	0.357118	1	0	0	0
423	0.0010304	3.68888	0	0.992456	1	0	0	0
424	0.0010987	3.68888	0	0.118055	1	0	0	0
425	0.000443442	3.68888	0	0.910885	1	0	0	0
