TreeID	X	Y	SpecID
1509449	344.109	42.6215	12
1473346	131.145	190.021	59
1517860	22.2031	104.488	5
1508730	508.863	424.133	45
1520126	859.38	208.459	22
1512712	842.76	157.857	79
1519172	779.995	70.0153	29
1491855	970.412	180.973	56
1520376	570.086	358.296	17
1506800	589.611	219.309	59
1506587	301.405	55.6345	35
1514991	60.6795	175.144	15
1506820	74.9036	413.666	8
1492112	195.082	468.309	21
1465261	998.968	222.597	100
1512019	832.897	254.617	18
1512331	869.026	240.922	5
1511378	197.023	151.232	74
1513621	66.4046	74.3434	45
1503657	826.507	231.908	4
1502546	203.799	342.838	124
1521065	493.59	497.899	0
1462472	520.996	386.549	14
1521716	574.774	83.043	37
1479644	751.212	209.15	42
1480989	527.378	77.2158	12
1488209	488.135	275.48	5
1501167	522.738	352.659	81
1521136	591.839	138.162	0
1507463	744.659	14.031	36
1479971	335.324	1.88376	18
1517712	545.326	73.2428	11
1504792	926.391	44.0341	8
1503587	961.069	216.87	5
1519273	624.06	205.502	9
1489308	384.826	119.969	31
1444737	955.405	491.982	0
1401655	948.942	131.849	3
1503185	434.744	247.587	42
1509612	615.363	278.029	45
1468216	666.351	332.739	1
1502665	304.401	424.956	6
1520111	96.3408	68.9463	12
1511554	597.21	54.3372	15
1508486	347.01	220.784	34
1433201	198.258	64.3658	1
1497345	351.626	290.324	9
1480922	860.673	422.745	12
1520438	51.0472	52.4382	59
1490483	545.736	202.198	61
1522148	202.124	131.98	5
1483650	755.387	412.445	16
1503877	444.653	268.617	5
1513151	247.673	430.243	72
1485869	250.241	115.667	27
1520423	346.405	279.928	13
1517824	746.107	57.2353	13
1511931	649.681	25.184	61
1506385	301.338	499.251	5
1460595	324.616	303.345	65
1519283	934.955	61.5498	0
1514360	675.775	408.224	50
1500484	139.743	253.393	8
1513427	42.5366	310.246	10
1507699	413.576	206.326	61
1508780	124.653	44.7286	12
1514150	359.496	12.5875	79
1470508	433.751	344.419	5
1481318	667.774	20.8066	5
1478947	657.808	482.828	12
1514237	854.349	297.696	8
1473408	566.102	119.306	12
1513328	551.39	249.485	5
1475632	725.013	144.681	4
1498805	729.938	83.5925	14
1517153	27.2509	478.011	31
1495620	191.675	161.568	24
1506484	713.87	288.519	0
1493117	145.406	267.753	75
1513414	522.634	246.885	10
1473733	122.447	19.9568	46
1476664	429.156	360.89	5
1521943	364.774	20.363	6
1517669	300.403	308.472	16
1503112	825.486	156.782	45
1520751	964.23	153.607	59
1442128	769.211	409.689	27
1472701	426.468	145.11	5
1507273	327.812	59.3632	12
1502734	392.769	243.128	36
1495925	255.722	77.3718	30
1514568	332.22	289.172	101
1522240	569.229	77.6067	4
1519992	822.211	17.7161	75
1519503	160.468	316.328	5
1520669	727.348	454.06	5
1469817	93.9452	233.512	21
1486415	536.904	379.414	24
1517411	998.503	205.355	14
1465865	809.615	248.048	8
1511801	8.35983	274.413	37
1520414	731.352	493.005	5
1506305	912.485	469.969	13
1510212	313.459	340.942	13
1460945	634.459	415.401	13
1506008	817.101	388.885	64
1498321	125.805	368.849	2
1513764	245.614	429.832	109
1485115	345.972	351.572	8
1493612	637.768	380.55	79
1514459	888.079	237.856	32
1488106	27.4162	101.408	18
1475401	182.391	16.8658	53
1510013	211.442	359.57	60
1496536	440.964	51.9048	11
1479334	220.402	157.92	5
1492712	847.177	110.733	17
1491226	258.574	499.328	54
1513419	413.473	175.661	9
1521429	365.941	324.815	14
1495842	704.397	303.987	30
1493623	528.072	422.396	0
1482558	19.8461	303.072	66
1517615	695.612	484.221	5
1500355	447.022	371.655	112
1507633	455.237	383.133	112
1519361	745.703	243.454	67
1450026	53.6409	458.977	18
1511187	1.13236	35.0904	31
1514473	601.681	55.5673	79
1487733	820.385	380.698	26
1507570	118.983	487.675	12
1512789	166.682	278.917	12
1501738	303.352	221.58	79
1508085	31.1904	250.603	11
1468783	83.7467	336.272	26
1503932	689.261	417.628	21
1505597	928.724	84.5554	29
1516819	268.306	194.766	5
1518707	141.077	414.7	70
1516309	700.824	352.499	151
1516910	916.979	201.079	16
1505106	400.71	82.535	6
1459391	115.258	266.395	57
1521499	884.871	39.5832	5
1496473	600.922	475.532	9
1463511	700.192	243.532	12
1493680	173.562	247.134	15
1516806	940.764	209.049	11
1470913	640.486	80.2901	227
1499096	533.996	115.549	9
1488548	531.026	246.622	29
1396556	208.509	345.961	27
1517286	413.069	360.389	17
1450822	80.8715	481.161	29
1476579	959.481	484.379	59
1516646	979.063	18.0645	26
1497129	846.486	321.375	6
1508864	490.656	276.299	5
1489016	832.025	238.839	18
1506283	314.804	7.7983	6
1518140	716.53	482.873	32
1429174	791.718	125.273	40
1518166	589.766	353.474	5
1497521	415.697	152.083	59
1482100	716.434	351.12	57
1517663	238.809	106.972	5
1509080	767.102	236.531	3
1520175	947.796	354.287	59
1484812	180.489	110.393	69
1518270	474.914	459.677	53
1504103	788.664	321.86	2
1490062	277.429	439.492	5
1503588	598.316	105.538	13
1509888	286.937	331.962	45
1521142	777.596	291.189	57
1517806	890.092	202.837	14
1515736	681.774	326.828	40
1515184	17.9582	311.004	0
1516719	348.751	391.141	68
1486973	273.543	10.6191	192
1520256	457.103	199.303	5
