TreeID	X	Y	SpecID
1913481	594.111	295.616	54
1909877	139.04	240.753	59
1914773	383.874	71.9426	0
1889549	991.161	450.842	5
1902387	971.473	410.578	5
1902426	454.654	298.262	12
1909050	431.339	373.276	5
1876331	993.449	482.964	59
1914457	475.717	344.732	15
1900505	281.022	228.564	5
1869030	646.399	309.273	55
1894476	311.137	31.4142	63
1909821	6.79329	220.086	50
1914430	142.86	426.727	5
1909215	576.431	58.1184	16
1891328	732.121	138.019	12
1908238	257.504	23.6044	55
1909125	183.248	424.129	6
1890959	566.789	1.46836	5
1914793	755.222	217.228	11
1896587	645.746	284.228	40
1916719	474.269	203.245	5
1845051	854.129	346.132	5
1891075	372.888	321.526	37
1911852	772.415	81.0239	26
1851611	587.33	423.657	58
1835909	767.718	232.435	16
1907687	458.448	98.6273	66
1904258	950.576	461.636	18
1910028	377.093	117.237	5
1888438	249.068	166.172	22
1915838	878.985	119.508	59
1901439	697.133	170.979	13
1916418	361.221	112.423	138
1852996	112.461	287.152	12
1898429	757.763	185.734	73
1908752	633.99	364.339	100
1912283	318.903	27.3812	5
1851615	224.913	139.488	12
1908508	217.207	132.524	145
1905590	997.513	402.669	57
1861534	26.2467	173.114	34
1889888	125.939	169.524	1
1907582	593.735	398.747	8
1902646	954.56	316.351	14
1911275	615.062	203.449	50
1894894	780.607	224.199	18
1907933	788.063	299.757	36
1887838	416.986	121.332	36
1916343	67.9622	189.565	5
1904978	55.6032	340.504	10
1901841	424.943	220.029	54
1799454	567.439	148.784	35
1855235	273.486	105.68	18
1892695	448.538	156.464	85
1881514	314.479	186.262	3
1910846	34.5934	82.9638	1
1905859	299.302	371.657	97
1907305	941.572	198.703	14
1899468	579.508	362.515	9
1886634	335.967	442.345	18
1907923	600.767	202.481	5
1857312	102.749	150.293	79
1899790	496.079	143.394	12
1903183	562.595	191.72	134
1839897	619.639	201.546	12
1901345	659.372	255.503	13
1909602	639.614	364.834	5
1896942	236.236	259.771	18
1899754	694.235	495.855	6
1899491	80.5621	142.145	45
1914739	800.648	140.366	5
1896082	441.15	134.898	31
1910708	744.626	67.7403	13
1867817	194.017	193.264	13
1903295	26.3678	91.4872	13
1911997	399.764	374.979	10
1915835	822.346	278.034	29
1901726	246.584	225.209	14
1916657	67.1427	419.523	0
1897921	944.42	229.98	63
1887576	424.355	415.171	25
1904833	249.558	81.4701	73
1907356	447.933	5.29631	36
1908825	670.499	76.7188	5
1890294	213.193	364.095	114
1897359	474.324	388.437	101
1913303	840.824	171.388	5
1903263	166.363	242.825	18
1908445	184.219	161.899	55
1894442	43.9831	84.717	5
1902743	355.563	323.967	42
1869423	839.707	433.884	12
1861790	274.038	27.3679	59
1903260	397.692	283.656	45
1856636	975.325	213.003	127
1907554	143.587	86.5454	79
1879024	762.926	343.316	5
1916562	537.031	328.003	5
1886547	914.076	371.526	10
1910863	592.306	19.8687	37
1911914	308.719	296.764	35
1903197	918.362	368.274	39
1905843	300.29	261.239	9
1873400	881.975	61.9397	116
1913141	703.896	433.893	17
1889136	563.477	469.169	49
1903058	971.729	130.433	59
1898573	807.001	243.013	12
1898077	905.663	335.314	100
1916113	256.116	358.798	13
1910444	816.776	402.068	4
1895305	467.933	63.7837	12
1899680	199.445	434.237	2
1811195	235.67	483.916	36
1916629	83.5094	39.7542	14
1880001	151.878	143.841	38
1914444	302.131	127.868	13
1909539	247.772	448.802	29
1894528	745.604	287.885	23
1909537	460.88	161.216	29
1822153	244.291	4.36011	33
1859992	913.134	268.856	87
1902333	139.715	257.011	63
1910892	423.534	312.569	31
1911584	120.427	258.376	13
1885780	411.268	256.862	5
1912354	967.826	335.673	5
1907821	577.354	417.596	5
1873141	212.916	96.3175	149
1838914	355.484	83.3505	33
1910005	91.8993	353.86	101
1914501	487.064	76.1759	13
1914691	0.793859	391.43	9
1907422	642.706	412.464	10
1882747	5.72027	333.751	5
1890244	948.423	490.604	103
1889119	439.096	337.088	14
1896544	796.15	166.299	14
1911895	767.926	94.0454	14
1911231	39.4337	348.315	12
1890241	808.972	240.322	17
1912152	55.988	33.3383	31
1895914	689.095	435.538	10
1903811	739.503	45.8253	73
1885754	141.565	174.459	40
1916233	989.694	148.165	59
1908308	319.166	211.538	1
1904358	118.419	197.281	5
1915216	699.228	72.0055	59
1889779	707.05	77.8505	17
1904316	412.756	276.046	6
1892850	347.716	134.288	60
1914785	471.444	191.918	45
1910482	85.5007	40.605	5
1906170	128.233	158.042	5
1908991	756.95	55.4398	12
1915969	244.633	148.094	13
1908421	600.198	346.702	8
1915945	543.385	145.151	26
1890382	847.499	454.301	17
1901220	624.117	221.583	5
1911763	75.1842	238.841	16
1885984	583.922	263.723	37
1912172	18.9124	148.857	9
1913888	66.7586	459.478	21
1898260	85.4464	490.034	5
1909190	698.373	214.142	5
1874468	901.725	427.854	13
1858558	492.148	228.783	13
1905667	382.257	283.281	59
1905200	270.685	153.727	12
1900543	515.559	492.113	13
1900912	841.113	128.474	161
1914402	590.335	498.008	5
1853700	926.229	66.5154	5
1915625	410.981	42.0498	59
1906344	495.825	293.496	5
1905329	391.703	121.319	133
1885505	927.643	382.474	5
1908772	725.625	279.306	35
1915581	973.244	250.632	26
1868443	404.062	246.35	6
1913837	765.638	76.0171	61
1903979	370.733	97.9549	78
1915819	556.412	74.6067	17
1912532	64.6474	353.5	85
1877203	110.374	103.837	20
1823100	522.332	146.018	16
1886084	465.428	170	11
1902851	438.547	211.05	59
1911559	553.452	227.624	59
1904666	478.408	145.918	16
1900702	842.213	296.013	101
1912927	437.283	236.121	33
1911944	23.4717	314.727	5
1914983	120.976	427.283	18
1899273	370.709	477.85	8
1888697	835.035	266.081	17
1891312	31.5901	442.304	5
1909003	900.329	125.902	5
1910756	749.816	86.1063	8
1911287	821.9	415.227	11
1904533	701.802	395.535	94
1907322	713.953	323.911	13
1910131	803.58	473.032	69
1914456	349.704	466.04	101
1852568	966.002	356.374	54
1868031	426.398	22.8666	94
1914862	716.289	211.013	0
1913784	794.482	429.271	45
1900237	218.967	233.634	1
1916453	427.009	402.866	6
1896884	504.387	276.38	5
1859085	915.962	415.297	5
1910728	295.216	45.9937	9
1913421	583.789	277.69	105
1900283	372.592	108.343	5
1914032	288.069	360.856	4
1907114	656.318	69.0062	5
1909956	933.341	119.96	0
1898938	385.353	397.145	78
1890718	847.307	420.06	5
1899552	821.319	421.027	9
1891925	566.475	38.7955	59
1915661	811.269	164.697	5
1909502	636.773	1.49196	17
1905687	201.164	441.333	14
1913119	975.351	109.2	29
1844809	502.939	99.2463	54
1901456	515.649	397.207	13
1910564	688.953	209.539	12
1883547	357.92	401.244	50
1908004	221.808	133.958	69
1853520	110.832	16.6973	78
1915868	614.478	4.97567	37
1908490	999.57	139.757	69
1892840	939.735	278.484	5
1899224	877.758	13.2383	12
1913293	896.354	6.03839	5
1910539	584.876	406.632	5
1866712	809.614	40.5093	133
1888378	614.049	321.097	17
