SpecID	MetaRelAbund	muDisp	sigmaDisp	trait	CNDD	LocalAbund	Kcon10	Kcon50
290	0.00770801	3.68888	0	0.664626	1	0	0	0
291	0.00167609	3.68888	0	0.252319	1	0	0	0
292	0.000639889	3.68888	0	0.933864	1	0	0	0
293	0.00142361	3.68888	0	0.318921	1	0	0	0
294	0.00384249	3.68888	0	0.681039	1	0	0	0
295	0.00018098	3.68888	0	0.667934	1	0	0	0
296	0.00369255	3.68888	0	0.144131	1	0	0	0
297	0.000343327	3.68888	0	0.541358	1	0	0	0
298	0.00176307	3.68888	0	0.0344367	1	0	0	0
299	0.00101715	3.68888	0	0.442559	1	0	0	0
300	0.000942934	3.68888	0	0.582907	1	0	0	0
301	0.00181739	3.68888	0	0.744977	1	0	0	0
302	0.00107569	3.68888	0	0.0936893	1	0	0	0
303	0.000765873	3.68888	0	0.781896	1	0	0	0
304	0.00124278	3.68888	0	0.917751	1	0	0	0
305	0.00114094	3.68888	0	0.158792	1	0	0	0
306	0.00165839	3.68888	0	0.716589	1	0	0	0
307	0.000960246	3.68888	0	0.29826	1	0	0	0
308	0.000468985	3.68888	0	0.204369	1	0	0	0
309	0.00196573	3.68888	0	0.61911	1	0	0	0
310	0.00172331	3.68888	0	0.583229	1	0	0	0
311	0.000287515	3.68888	0	0.20215	1	0	0	0
312	0.00442728	3.68888	0	0.00171505	1	0	0	0
313	0.000704786	3.68888	0	0.141466	1	0	0	0
314	0.0011245	3.68888	0	0.716356	1	0	0	0
315	0.00234051	3.68888	0	0.593508	1	0	0	0
316	0.00299627	3.68888	0	0.268293	1	0	0	0
317	0.00170983	3.68888	0	0.0704516	1	0	0	0
318	0.000408975	3.68888	0	0.538635	1	0	0	0
319	0.000533399	3.68888	0	0.671772	1	0	0	0
320	0.000772698	3.68888	0	0.259887	1	0	0	0
321	0.00118809	3.68888	0	0.854416	1	0	0	0
322	0.00022757	3.68888	0	0.511439	1	0	0	0
323	0.00140139	3.68888	0	0.444204	1	0	0	0
324	0.000546142	3.68888	0	0.832314	1	0	0	0
325	0.00144903	3.68888	0	0.0995854	1	0	0	0
326	0.00138879	3.68888	0	0.969732	1	0	0	0
327	0.000592898	3.68888	0	0.154088	1	0	0	0
328	0.000621914	3.68888	0	0.922475	1	0	0	0
329	0.00356892	3.68888	0	0.386312	1	0	0	0
330	0.000838576	3.68888	0	0.355358	1	0	0	0
331	0.000864733	3.68888	0	0.593124	1	0	0	0
332	0.00130753	3.68888	0	0.350396	1	0	0	0
333	0.000672821	3.68888	0	0.493622	1	0	0	0
334	0.00316035	3.68888	0	0.500615	1	0	0	0
335	0.00207839	3.68888	0	0.132034	1	0	0	0
336	0.00295524	3.68888	0	0.335981	1	0	0	0
337	0.00133943	3.68888	0	0.394351	1	0	0	0
338	0.00221878	3.68888	0	0.59813	1	0	0	0
339	0.000835199	3.68888	0	0.508563	1	0	0	0
340	0.00192073	3.68888	0	0.937036	1	0	0	0
341	0.00252816	3.68888	0	0.434673	1	0	0	0
342	0.00120912	3.68888	0	0.0620401	1	0	0	0
343	0.0008013	3.68888	0	0.230636	1	0	0	0
344	0.00065535	3.68888	0	0.3486	1	0	0	0
345	0.00211574	3.68888	0	0.325241	1	0	0	0
346	0.000958244	3.68888	0	0.993635	1	0	0	0
347	0.000709743	3.68888	0	0.675543	1	0	0	0
348	0.000757272	3.68888	0	0.894093	1	0	0	0
349	0.00490902	3.68888	0	0.297626	1	0	0	0
350	0.00160807	3.68888	0	0.431753	1	0	0	0
351	0.00102279	3.68888	0	0.104729	1	0	0	0
352	0.00555825	3.68888	0	0.657435	1	0	0	0
353	0.000482999	3.68888	0	0.83554	1	0	0	0
354	0.00279528	3.68888	0	0.31108	1	0	0	0
355	0.00127853	3.68888	0	0.620965	1	0	0	0
356	0.00409596	3.68888	0	0.514405	1	0	0	0
357	0.000797455	3.68888	0	0.0639455	1	0	0	0
358	0.00286896	3.68888	0	0.0524579	1	0	0	0
359	0.00049872	3.68888	0	0.413805	1	0	0	0
360	0.000486267	3.68888	0	0.170691	1	0	0	0
361	0.0023084	3.68888	0	0.482362	1	0	0	0
362	0.00112519	3.68888	0	0.513178	1	0	0	0
363	0.000840826	3.68888	0	0.133694	1	0	0	0
364	0.00338962	3.68888	0	0.939187	1	0	0	0
365	0.000693631	3.68888	0	0.649166	1	0	0	0
366	0.00236005	3.68888	0	0.573401	1	0	0	0
367	0.00814583	3.68888	0	0.536576	1	0	0	0
368	0.00204799	3.68888	0	0.236122	1	0	0	0
369	0.000752018	3.68888	0	0.890975	1	0	0	0
370	0.0015567	3.68888	0	0.555946	1	0	0	0
371	0.00413829	3.68888	0	0.774759	1	0	0	0
372	0.000845788	3.68888	0	0.755147	1	0	0	0
373	0.000214165	3.68888	0	0.89933	1	0	0	0
374	0.00123277	3.68888	0	0.330532	1	0	0	0
375	0.000749822	3.68888	0	0.664283	1	0	0	0
376	0.00071556	3.68888	0	0.195999	1	0	0	0
377	0.00112272	3.68888	0	0.239543	1	0	0	0
378	0.00111736	3.68888	0	0.714219	1	0	0	0
379	0.00354661	3.68888	0	0.489907	1	0	0	0
380	0.000469881	3.68888	0	0.331036	1	0	0	0
381	0.000805025	3.68888	0	0.567239	1	0	0	0
382	0.000702169	3.68888	0	0.646878	1	0	0	0
383	0.00026903	3.68888	0	0.648488	1	0	0	0
384	0.00137025	3.68888	0	0.103298	1	0	0	0
385	0.00121205	3.68888	0	0.0976826	1	0	0	0
386	0.00115227	3.68888	0	0.500927	1	0	0	0
387	0.00096029	3.68888	0	0.0786097	1	0	0	0
388	0.00184428	3.68888	0	0.417197	1	0	0	0
389	0.00062904	3.68888	0	0.928543	1	0	0	0
390	0.00110205	3.68888	0	0.123506	1	0	0	0
391	0.0038823	3.68888	0	0.558869	1	0	0	0
392	0.00102691	3.68888	0	0.284308	1	0	0	0
393	0.00749713	3.68888	0	0.618177	1	0	0	0
394	0.00147044	3.68888	0	0.772224	1	0	0	0
395	0.00329449	3.68888	0	0.273764	1	0	0	0
396	0.000374678	3.68888	0	0.759642	1	0	0	0
397	0.0011638	3.68888	0	0.100215	1	2500	293.835	6837.3
398	0.00185488	3.68888	0	0.272792	1	0	0	0
399	0.00924562	3.68888	0	0.506531	1	0	0	0
400	0.00435857	3.68888	0	0.718423	1	0	0	0
401	0.0027336	3.68888	0	0.517232	1	0	0	0
402	0.00120552	3.68888	0	0.3205	1	0	0	0
403	0.00168552	3.68888	0	0.800689	1	0	0	0
404	0.000741325	3.68888	0	0.89875	1	0	0	0
405	0.000349518	3.68888	0	0.953572	1	0	0	0
406	0.0034095	3.68888	0	0.262619	1	0	0	0
407	0.00179951	3.68888	0	0.483045	1	0	0	0
408	0.00144589	3.68888	0	0.91574	1	0	0	0
409	0.00367512	3.68888	0	0.358214	1	0	0	0
410	0.00038799	3.68888	0	0.127689	1	0	0	0
411	0.000787489	3.68888	0	0.501198	1	0	0	0
412	0.000404864	3.68888	0	0.965397	1	0	0	0
413	0.00417578	3.68888	0	0.749026	1	0	0	0
414	0.00132435	3.68888	0	0.0634268	1	0	0	0
415	0.00102266	3.68888	0	0.721227	1	0	0	0
416	0.00102648	3.68888	0	0.44419	1	0	0	0
417	0.000307944	3.68888	0	0.936929	1	0	0	0
418	0.00158882	3.68888	0	0.163182	1	0	0	0
419	0.000270125	3.68888	0	0.647521	1	0	0	0
420	0.00124372	3.68888	0	0.465658	1	0	0	0
421	0.000364873	3.68888	0	0.984659	1	0	0	0
422	0.00349706	3.68888	0	0.655846	1	0	0	0
423	0.00777128	3.68888	0	0.00589896	1	0	0	0
424	0.00338351	3.68888	0	0.743494	1	0	0	0
425	0.000868007	3.68888	0	0.865344	1	0	0	0
426	0.000488589	3.68888	0	0.763706	1	0	0	0
427	0.0128071	3.68888	0	0.618102	1	0	0	0
428	0.00142864	3.68888	0	0.960684	1	0	0	0
429	0.00123068	3.68888	0	0.94409	1	0	0	0
430	0.00107258	3.68888	0	0.046377	1	0	0	0
431	0.000542682	3.68888	0	0.312236	1	0	0	0
432	0.00460863	3.68888	0	0.0156034	1	0	0	0
433	0.000410426	3.68888	0	0.483412	1	0	0	0
434	0.00404864	3.68888	0	0.977146	1	0	0	0
435	0.00273914	3.68888	0	0.994482	1	0	0	0
436	0.00135253	3.68888	0	0.264796	1	0	0	0
437	0.00121975	3.68888	0	0.0344581	1	0	0	0
438	0.00180096	3.68888	0	0.549339	1	0	0	0
439	0.00342428	3.68888	0	0.666953	1	0	0	0
440	0.0016051	3.68888	0	0.109333	1	0	0	0
441	0.00354786	3.68888	0	0.860938	1	0	0	0
442	0.00119145	3.68888	0	0.0364592	1	0	0	0
443	0.00107072	3.68888	0	0.227545	1	0	0	0
444	0.000531659	3.68888	0	0.350767	1	0	0	0
445	0.00133363	3.68888	0	0.992437	1	0	0	0
446	0.00198983	3.68888	0	0.993139	1	0	0	0
447	0.00289486	3.68888	0	0.623246	1	0	0	0
448	0.00488755	3.68888	0	0.0093246	1	0	0	0
449	0.00072869	3.68888	0	0.880083	1	0	0	0
450	0.00396112	3.68888	0	0.265807	1	0	0	0
451	0.00606792	3.68888	0	0.582323	1	0	0	0
452	0.00232311	3.68888	0	0.319246	1	0	0	0
453	0.000488825	3.68888	0	0.201336	1	0	0	0
454	0.00299147	3.68888	0	0.00809541	1	0	0	0
455	0.000436338	3.68888	0	0.0822656	1	0	0	0
456	0.000687251	3.68888	0	0.410173	1	0	0	0
457	0.000877041	3.68888	0	0.639738	1	0	0	0
458	0.00074073	3.68888	0	0.877056	1	0	0	0
459	0.000747815	3.68888	0	0.89732	1	0	0	0
460	0.00213175	3.68888	0	0.9257	1	0	0	0
461	0.00271779	3.68888	0	0.439063	1	0	0	0
462	0.0006153	3.68888	0	0.120304	1	0	0	0
463	0.000359194	3.68888	0	0.731841	1	0	0	0
464	0.00118484	3.68888	0	0.0242408	1	0	0	0
465	0.00157458	3.68888	0	0.706438	1	0	0	0
466	0.00364388	3.68888	0	0.0160324	1	0	0	0
467	0.00109773	3.68888	0	0.654813	1	0	0	0
468	0.00101664	3.68888	0	0.275606	1	0	0	0
469	0.000297685	3.68888	0	0.996973	1	0	0	0
470	0.015551	3.68888	0	0.448452	1	0	0	0
471	0.00648581	3.68888	0	0.024583	1	0	0	0
472	0.00138144	3.68888	0	0.706178	1	0	0	0
473	0.000548333	3.68888	0	0.305576	1	0	0	0
474	0.000554396	3.68888	0	0.0503623	1	0	0	0
475	0.000693343	3.68888	0	0.127554	1	0	0	0
476	0.00143363	3.68888	0	0.233372	1	0	0	0
477	0.00262492	3.68888	0	0.29383	1	0	0	0
478	0.000346026	3.68888	0	0.938677	1	0	0	0
479	0.00084946	3.68888	0	0.319822	1	0	0	0
480	0.00095817	3.68888	0	0.89293	1	0	0	0
481	0.0013442	3.68888	0	0.113196	1	0	0	0
482	0.000685196	3.68888	0	0.934367	1	0	0	0
483	0.000583927	3.68888	0	0.785275	1	0	0	0
484	0.00147497	3.68888	0	0.666626	1	0	0	0
485	0.000505751	3.68888	0	0.613873	1	0	0	0
486	0.00341422	3.68888	0	0.423655	1	0	0	0
487	0.00151043	3.68888	0	0.237574	1	0	0	0
488	0.00688545	3.68888	0	0.826708	1	0	0	0
489	0.00167712	3.68888	0	0.0416103	1	0	0	0
490	0.00350427	3.68888	0	0.704842	1	0	0	0
491	0.0037474	3.68888	0	0.747368	1	0	0	0
492	0.000916752	3.68888	0	0.166541	1	0	0	0
493	0.00026178	3.68888	0	0.694669	1	0	0	0
