SpecID	MetaRelAbund	muDisp	sigmaDisp	trait	CNDD	LocalAbund	Kcon10	Kcon50
282	0.00119895	3.68888	0	0.503264	1	0	0	0
283	0.000425136	3.68888	0	0.751186	1	0	0	0
284	0.00288012	3.68888	0	0.372356	1	0	0	0
285	0.000767537	3.68888	0	0.683428	1	0	0	0
286	0.00521152	3.68888	0	0.258588	1	0	0	0
287	0.00213504	3.68888	0	0.686446	1	0	0	0
288	0.00267058	3.68888	0	0.17783	1	0	0	0
289	0.00120661	3.68888	0	0.0861839	1	0	0	0
290	0.00154367	3.68888	0	0.118712	1	0	0	0
291	0.0100562	3.68888	0	0.2979	1	0	0	0
292	0.00358908	3.68888	0	0.115163	1	0	0	0
293	0.000737537	3.68888	0	0.0960784	1	0	0	0
294	0.00610142	3.68888	0	0.860655	1	0	0	0
295	0.00140641	3.68888	0	0.319462	1	0	0	0
296	0.000362642	3.68888	0	0.847838	1	0	0	0
297	0.000786432	3.68888	0	0.234319	1	0	0	0
298	0.00231368	3.68888	0	0.580976	1	0	0	0
299	0.000759424	3.68888	0	0.823625	1	0	0	0
300	0.00247401	3.68888	0	0.481354	1	0	0	0
301	0.00209766	3.68888	0	0.333854	1	0	0	0
302	0.0014873	3.68888	0	0.36462	1	0	0	0
303	0.000382993	3.68888	0	0.457123	1	0	0	0
304	0.00388722	3.68888	0	0.0509661	1	0	0	0
305	0.000362727	3.68888	0	0.996824	1	0	0	0
306	0.00468372	3.68888	0	0.478327	1	0	0	0
307	0.00144146	3.68888	0	0.653557	1	0	0	0
308	0.00618885	3.68888	0	0.0445568	1	0	0	0
309	0.001082	3.68888	0	0.513853	1	0	0	0
310	0.00486229	3.68888	0	0.6238	1	0	0	0
311	0.00686825	3.68888	0	0.0796435	1	0	0	0
312	0.000570063	3.68888	0	0.498138	1	0	0	0
313	0.00403193	3.68888	0	0.304817	1	0	0	0
314	0.00209168	3.68888	0	0.734797	1	0	0	0
315	0.00397064	3.68888	0	0.366155	1	0	0	0
316	0.00605871	3.68888	0	0.475422	1	0	0	0
317	0.00034844	3.68888	0	0.836241	1	0	0	0
318	0.000966681	3.68888	0	0.631507	1	0	0	0
319	0.0010112	3.68888	0	0.327724	1	0	0	0
320	0.00102165	3.68888	0	0.53228	1	0	0	0
321	0.000764691	3.68888	0	0.861091	1	0	0	0
322	0.00138772	3.68888	0	0.637772	1	0	0	0
323	0.000300598	3.68888	0	0.576432	1	0	0	0
324	0.00677427	3.68888	0	0.236478	1	0	0	0
325	0.000658654	3.68888	0	0.060718	1	0	0	0
326	0.00108646	3.68888	0	0.850842	1	0	0	0
327	0.00159424	3.68888	0	0.610598	1	0	0	0
328	0.00267109	3.68888	0	0.892195	1	0	0	0
329	0.0032306	3.68888	0	0.347794	1	0	0	0
330	0.000309541	3.68888	0	0.18204	1	0	0	0
331	0.00297283	3.68888	0	0.321162	1	0	0	0
332	0.00234146	3.68888	0	0.82893	1	0	0	0
