TreeID	X	Y	SpecID
379743	164.872	310.644	5
420547	921.257	134.409	55
413038	765.435	180.19	3
432731	663.432	197.556	0
417654	979.382	399.607	12
377123	104.074	233.168	29
435973	246.528	395.845	14
426509	548.37	117.511	5
424639	967.885	405.67	5
379321	375.247	447.952	18
407809	856.485	358.52	66
431834	467.389	387.873	11
430492	839.133	167.012	6
340445	190.515	6.62128	24
427674	276.423	307.432	10
433937	412.231	78.2372	49
409652	178.13	209.599	18
414745	456.359	460.596	26
419618	211.932	349.717	105
428737	60.8761	376.969	10
419374	323.065	27.6516	45
383326	14.361	351.682	14
434552	453.868	145.793	45
409213	528.571	304.083	37
431697	245.277	135.604	55
424439	730.021	259.868	5
417198	928.11	102.149	41
433703	791.872	36.8492	33
404310	99.6459	209.92	31
369526	43.8664	222.855	39
430082	656.663	41.0293	37
433678	441.79	404.782	120
435562	879.293	459.137	5
390917	892.137	435.493	18
426947	534.086	452.783	2
373555	129.582	109.495	9
393168	779.246	140.148	25
420617	925.29	84.5816	20
399445	412.383	328.25	12
400280	867.37	84.134	20
417976	892.877	325.992	57
427597	635.211	205.176	15
425317	525	443.844	37
429037	916.842	118.967	5
433145	867.386	397.902	8
420199	120.559	221.012	10
388988	275.761	210.017	0
348226	181.237	232.865	55
424038	162.742	67.6448	0
436664	92.6471	7.75058	45
390550	10.1256	148.329	16
431207	186.258	85.472	111
433900	148.187	91.0437	66
396906	473.539	286.06	5
405323	172.071	393.469	21
395100	781.191	156.03	31
424321	35.0676	122.532	45
425136	831.462	213.175	5
391318	442.441	402.227	4
432493	545.101	91.1676	36
430847	717.771	312.124	133
433602	393.56	189.687	5
432374	380.43	29.1466	5
430037	93.7825	198.438	11
384633	539.582	335.369	159
417914	958.606	417.616	29
433663	963.16	398.781	90
436167	167.603	311.968	113
404916	302.575	354.801	14
382228	624.719	360.247	54
423024	959.43	410.9	59
424824	163.675	187.173	45
397406	135.136	105.72	12
434939	297.015	477.205	14
415521	151.238	307.51	85
