TreeID	X	Y	SpecID
606319	707.176	36.0349	27
587481	528.062	103.643	36
638884	172.505	46.9379	2
641473	459.506	458.578	100
634378	550.084	121.372	12
636013	228.144	260.926	5
624203	687.542	369.419	73
590065	757.472	171.888	49
600437	410.367	421.015	37
636386	915.802	118.569	43
640945	329.793	331.133	35
625303	901.107	358.685	29
599317	48.9971	462.759	0
633034	137.247	132.317	88
637779	652.247	443.43	5
625091	874.947	156.52	78
614104	332.932	197.89	91
638544	632.593	282.274	9
634964	538.114	269.73	5
635062	154.716	417.929	5
589057	979.804	139.248	36
629965	585.051	481.699	57
632247	742.486	315.394	14
638495	539.046	431.076	18
627338	305.421	280.14	11
564352	133.539	159.1	91
580265	968.659	412.803	57
601942	166.866	462.21	10
598383	153.659	279.886	78
614341	136.443	24.2373	1
613504	426.551	213.689	61
633150	232.18	423.019	9
538805	596.658	491.073	42
643398	569.552	120.124	1
617254	388.3	90.1219	39
643780	719.565	26.7433	5
611036	732.538	104.013	18
613698	687.618	377.274	44
640271	846.881	151.408	6
632359	196.475	411.901	85
607318	334.125	309.977	39
619312	214.227	51.2457	12
635942	779.144	188.495	5
639741	717.302	296.892	5
637003	947.83	205.514	5
607687	477.336	319.825	59
638429	548.395	102.567	14
630157	545.065	460.477	35
629955	843.571	347.194	12
611755	114.562	52.7612	35
643075	367.109	194.992	37
604338	550.045	362.962	5
618078	153.189	374.123	5
610927	147.555	76.0493	13
635851	425.288	236.785	84
633573	333.802	458.249	12
635243	213.974	367.721	5
583439	805.115	129.576	12
618805	303.063	370.263	14
618153	156.482	298.054	10
636301	17.791	295.68	5
643143	108.989	144.865	42
604137	3.69871	274.105	9
630723	549.075	221.692	5
642031	349.599	436.999	32
634438	21.8938	340.271	36
639680	59.649	376.514	8
627247	887.999	306.495	5
643367	739.563	361.477	26
608888	21.6943	262.449	18
637205	401.719	162.745	72
627461	659.44	232.99	72
601869	690.276	491.432	36
623886	531.306	349.635	120
596174	797.121	129.062	14
600883	218.02	103.432	33
631713	892.312	398.469	1
598557	239.534	208.683	31
607376	698.239	85.7915	45
628828	291.103	46.8025	10
643572	94.1799	90.8634	14
609340	119.412	106.682	16
641933	721.398	417.007	59
644184	626.057	194.371	55
630802	907.228	179.417	75
641214	482.428	449.731	45
641897	661.935	236.247	31
634334	84.4165	17.1248	91
644193	70.0247	228.137	14
637455	768.087	320.135	17
632134	549.335	32.6721	36
619494	228.954	48.2548	33
625822	890.484	79.8539	10
609570	687.847	179.592	14
634239	307.749	364.204	45
642848	829.084	296.807	61
633875	346.341	449.168	40
618236	170.658	363.45	5
642964	657.956	314.231	5
613850	386.829	417.889	12
590050	647.579	321.209	35
617936	308.202	377.102	7
639145	9.88807	378.261	27
632427	699.9	343.359	9
600249	662.613	244.756	0
643309	876.249	454.558	12
628747	795.029	265.411	5
633254	962.467	122.715	5
643760	917.064	312.592	67
607727	194.396	251.276	138
604497	746.647	125.724	45
643912	757.931	155.621	45
629251	928.566	278.774	9
640924	904.89	329.289	109
611068	410.089	290.07	73
624457	220.156	99.7903	25
641191	848.318	321.666	12
643631	824.968	479.562	17
633461	979.445	239.56	39
613328	348.412	431.888	20
642885	187.582	300.037	133
634534	711.066	97.7765	4
640928	392.676	46.4137	234
617162	510.353	296.305	43
606634	504.128	298.144	13
637984	962.177	479.692	13
640929	831.897	363.709	35
636909	302.505	17.9033	35
643899	48.506	178.93	187
609649	854.524	171.601	0
620576	156.897	4.06904	9
642670	882.097	241.227	31
624390	943.604	94.2232	5
571752	192.119	37.1525	13
594698	771.106	224.213	6
632496	610.762	45.7608	0
640355	326.909	378.904	52
617366	898.794	246.212	14
609382	602.484	435.729	0
619303	522.454	177.23	5
636413	587.887	34.9216	11
581045	525.212	137.104	59
601371	694.993	347.705	21
637714	498.797	327.214	30
634581	437.789	215.012	36
644371	791.72	193.92	45
643567	745.384	364.474	59
617589	94.0397	136.563	42
641338	735.133	472.928	93
613394	512.953	128.359	8
619495	318.312	301.061	5
638841	711.85	455.432	84
632092	331.936	343.615	20
621362	709.98	386.692	116
619417	567.453	452.296	14
635342	417.291	370.227	16
641365	819.349	342.29	0
624893	43.5205	193.549	75
618261	669.105	30.5282	55
644335	452.361	132.897	1
598400	177.038	479.354	69
643863	434.843	171.068	5
614125	961.47	186.377	68
638499	431.478	462.678	36
639854	161.966	287.133	16
639865	934.056	89.6367	33
609390	140.721	109.736	14
626830	259.324	358.472	5
586317	495.336	354.394	13
626349	145.971	268.184	10
641020	615.611	229.722	63
629936	193.668	417.782	27
612809	729.288	40.0779	5
614432	818.335	352.184	13
618262	576.034	137.406	100
622950	526.684	337.436	159
642779	596.013	423.704	35
640597	346.41	32.3973	18
634096	327.447	32.9152	59
579717	519.94	173.786	65
620997	389.296	53.1877	8
643747	305.84	189.423	17
637874	818.389	69.4969	18
577737	398.729	146.024	17
632326	848.437	351.651	5
634628	442.316	482.966	8
638199	967.528	246.253	8
622816	997.163	247.931	29
637663	87.2588	470.251	5
609022	976.798	97.5196	50
615434	907.447	165.056	94
626244	408.291	117.926	24
639892	50.787	384.408	1
643106	812.522	196.047	54
637811	523.924	466.606	8
614155	296.114	391.525	24
601912	615.853	113.683	64
607368	190.224	4.61901	4
636135	627.028	313.417	25
589258	209.246	180.597	5
626372	993.165	224.462	60
614047	745.912	302.707	15
603596	64.8513	347.328	73
618964	529.122	164.478	5
611248	877.637	384.267	15
628498	414.075	323.682	68
617020	393.364	89.6519	79
638317	394.829	393.14	14
639168	977.337	444.688	45
638738	205.949	417.017	12
630003	440.517	186.451	31
632428	365.411	296.89	14
638498	903.235	337.004	10
630372	943.053	208.16	75
636142	342.251	63.9441	12
625874	262.312	108.594	5
643097	57.7262	445.078	0
625249	529.987	217.667	12
612949	778.075	338.035	5
587697	974.839	298.232	12
637066	688.506	111.918	42
639804	240.37	10.2224	37
638515	377.476	25.2958	15
618889	702.56	223.308	30
609780	627.995	420.758	47
630520	762.281	290.87	5
581955	195.633	463.695	12
553668	683.653	298.808	5
633507	342.892	264.691	36
633449	747.931	314.683	59
614393	505.144	20.015	61
633477	514.807	180.588	5
643352	365.407	65.3427	16
642773	567.185	3.25464	15
640989	296.512	370.599	35
640674	190.657	110.87	31
565049	929.504	67.9167	8
630435	959.048	432.544	16
568097	582.426	201.803	5
594771	488.686	395.358	37
628468	587.058	134.999	30
556813	935.499	487.152	14
633012	464.749	99.1179	15
583478	499.22	171.314	35
641300	691.744	453.361	5
632118	240.886	410.407	18
640791	404.186	140.22	31
619418	347.625	270.707	8
643803	653.348	143.361	14
628603	427.112	489.073	61
609125	862.879	65.6784	25
634479	339.198	422.274	17
638503	745.987	77.965	36
513265	876.867	272.799	87
627200	791.569	458.429	173
637755	495.152	371.8	1
589021	31.9634	274.756	206
626223	204.274	416.039	181
627570	790.387	46.3869	36
586722	816.143	430.447	5
632438	553.388	106.085	12
643635	957.28	357.362	35
638505	103.818	89.1929	5
616015	95.9056	372.9	0
610035	739.714	485.203	9
637873	693.033	55.5831	66
636414	16.3441	149.418	30
586493	562.057	411.15	18
625342	231.84	454.42	79
644361	401.275	435.418	66
604944	413.194	441.597	10
635603	968.618	97.1815	13
634834	256.006	54.1998	4
623986	181.934	44.7854	97
632692	797.083	371.68	5
618277	765.728	234.589	12
639871	230.429	280.424	36
624928	587.308	467.87	15
584648	402.083	459.617	217
636096	930.351	391.3	5
629363	377.221	94.0517	112
644048	174.687	52.0311	20
642421	426.964	186.6	39
562213	661.645	101.63	97
637752	380.293	57.3527	217
644270	809.991	114.659	37
612026	913.111	187.22	138
626394	512.088	268.957	35
576308	861.605	89.2637	141
613875	796.406	221.98	9
602146	309.548	152.718	14
631219	359.444	253.367	68
624570	468.776	60.5399	16
640201	924.167	139.313	12
634866	551.435	480.579	5
640446	95.9349	198.618	53
616021	580.366	101.07	5
607647	594.248	79.7245	2
629966	953.941	294.781	12
637551	908.098	197.17	15
636786	465.403	288.489	5
554793	65.7796	286.502	38
631928	877.47	398.774	11
608554	471.617	363.951	5
616992	379.668	328.63	27
636378	88.7357	39.4395	11
638668	577.445	383.934	9
615502	447.313	391.583	128
642126	332.939	364.922	17
624521	802.846	480.115	5
623636	663.244	127.758	67
