SpecID	MetaRelAbund	muDisp	sigmaDisp	trait	CNDD	LocalAbund	Kcon10	Kcon50
54	0.0102965	2.83908	0	0.122062	1	246	415.691	9282.48
55	0.00444825	2.83908	0	0.747646	1	84	1577.74	14261.2
56	0.0038625	2.83908	0	0.575121	1	90	375.122	13776.2
57	0.004566	2.83908	0	0.72346	1	117	970.14	13100
58	0.0075005	2.83908	0	0.694947	1	154	510.08	9922.37
59	0.00416075	2.83908	0	0.4057	1	91	739.518	14285
60	0.0111157	2.83908	0	0.131353	1	195	322.407	9096.17
61	0.0002415	2.83908	0	0.144611	1	10	0	0
62	0.00202425	2.83908	0	0.957338	1	44	0	0
63	0.0006445	2.83908	0	0.888783	1	11	0	0
64	0.0035945	2.83908	0	0.203447	1	84	579.955	15020.6
65	0.00241575	2.83908	0	0.453208	1	51	404.121	11121.2
66	0.0001545	2.83908	0	0.959284	1	1	0	0
67	0.00328275	2.83908	0	0.971103	1	81	778.281	14996.7
68	0.000656	2.83908	0	0.15445	1	22	0	0
69	0.00252975	2.83908	0	0.29022	1	45	0	0
70	0.00767325	2.83908	0	0.125441	1	148	276.199	12160.1
71	0.0001205	2.83908	0	0.983792	1	0	0	0
72	0.00115075	2.83908	0	0.234756	1	25	0	0
73	0.002133	2.83908	0	0.150405	1	51	1968.33	21736.7
74	0.009284	2.83908	0	0.084132	1	192	547.412	9577.54
75	0.00562975	2.83908	0	0.372942	1	115	533.944	11584.9
76	5.95e-005	2.83908	0	0.529485	1	5	0	0
77	0.00044225	2.83908	0	0.64391	1	11	0	0
78	0.001688	2.83908	0	0.890049	1	61	1381.97	23118.1
79	0.0082905	2.83908	0	0.71604	1	175	296.114	9955.23
80	0.002255	2.83908	0	0.443421	1	47	0	0
81	0.00653925	2.83908	0	0.567016	1	142	200.442	9672.03
82	0.000174	2.83908	0	0.592413	1	4	0	0
83	0.0023255	2.83908	0	0.169266	1	60	578.082	16691.1
84	0.00404625	2.83908	0	0.689705	1	110	1262.02	20014.2
85	0.004649	2.83908	0	0.121363	1	76	527.688	11975.4
86	0.005489	2.83908	0	0.796724	1	120	566.993	11145.3
87	0.0018925	2.83908	0	0.451857	1	37	0	0
88	0.000537	2.83908	0	0.371026	1	4	0	0
89	0.00366975	2.83908	0	0.763552	1	93	235.193	14625.4
90	0.00349525	2.83908	0	0.0428938	1	67	227.007	10772.2
91	0.00117275	2.83908	0	0.598344	1	21	0	0
92	0.00177	2.83908	0	0.329766	1	39	0	0
93	0.007539	2.83908	0	0.367263	1	131	536.482	10586.5
94	0.00184875	2.83908	0	0.801192	1	29	0	0
95	0.004125	2.83908	0	0.715686	1	89	638.407	13196.3
96	0.00020825	2.83908	0	0.632678	1	12	0	0
97	0.0060395	2.83908	0	0.760156	1	132	583.202	11117.4
98	0.000656	2.83908	0	0.98237	1	11	0	0
99	0.00264675	2.83908	0	0.823718	1	61	551.396	13580.6
100	0.00168375	2.83908	0	0.469037	1	30	0	0
101	0.0038365	2.83908	0	0.000242984	1	91	610.501	10899.7
102	0.00011325	2.83908	0	0.419607	1	3	0	0
103	0.002495	2.83908	0	0.321666	1	52	377.975	16710.4
104	0.001257	2.83908	0	0.277543	1	19	0	0
105	0.00138275	2.83908	0	0.853767	1	21	0	0
106	0.000651	2.83908	0	0.396391	1	14	0	0
107	0.00087525	2.83908	0	0.928095	1	16	0	0
108	0.00277625	2.83908	0	0.653955	1	68	1097.45	14705.9
109	0.00047525	2.83908	0	0.94622	1	8	0	0
110	0.0004235	2.83908	0	0.623504	1	13	0	0
111	0.0058125	2.83908	0	0.368632	1	114	699.535	12509.7
112	0.002231	2.83908	0	0.483979	1	36	0	0
113	0.0021305	2.83908	0	0.711178	1	46	0	0
114	0.00157975	2.83908	0	0.39141	1	33	0	0
115	0.00019825	2.83908	0	0.0817794	1	2	0	0
116	0.002162	2.83908	0	0.536375	1	39	0	0
117	0.0008205	2.83908	0	0.109581	1	30	0	0
118	0.000747	2.83908	0	0.254669	1	4	0	0
119	0.0010125	2.83908	0	0.530729	1	18	0	0
120	0.0050495	2.83908	0	0.31405	1	122	611.678	13172.5
121	0.00101175	2.83908	0	0.643911	1	14	0	0
122	0.00013875	2.83908	0	0.64512	1	3	0	0
123	0.0003595	2.83908	0	0.555237	1	3	0	0
124	0.00078325	2.83908	0	0.161959	1	12	0	0
125	0.00213075	2.83908	0	0.108926	1	54	352.745	9381.06
126	0.0003835	2.83908	0	0.0227537	1	16	0	0
127	0.00114225	2.83908	0	0.728715	1	29	0	0
128	1.35e-005	2.83908	0	0.399937	1	0	0	0
129	0.00012425	2.83908	0	0.0236922	1	2	0	0
130	0.0001715	2.83908	0	0.0914239	1	0	0	0
131	0.00117875	2.83908	0	0.0725609	1	26	0	0
132	0.00101225	2.83908	0	0.789645	1	18	0	0
133	5.175e-005	2.83908	0	0.763817	1	0	0	0
134	0.000442	2.83908	0	0.692241	1	14	0	0
135	0.00087525	2.83908	0	0.561881	1	15	0	0
136	0.00236525	2.83908	0	0.911916	1	46	0	0
137	0.00078175	2.83908	0	0.601853	1	16	0	0
138	0.002345	2.83908	0	0.507516	1	46	0	0
139	0.002208	2.83908	0	0.750231	1	48	0	0
140	0.00257425	2.83908	0	0.42667	1	39	0	0
141	0.00136125	2.83908	0	0.807517	1	16	0	0
142	0.00040175	2.83908	0	0.768372	1	18	0	0
143	0.00021325	2.83908	0	0.940999	1	12	0	0
144	0.000694	2.83908	0	0.470371	1	11	0	0
145	0.0003115	2.83908	0	0.210447	1	6	0	0
146	0.000182	2.83908	0	0.296198	1	5	0	0
147	7.25e-006	2.83908	0	0.818919	1	0	0	0
148	0.000825	2.83908	0	0.841747	1	27	0	0
149	8.35e-005	2.83908	0	0.298634	1	5	0	0
150	0.0003525	2.83908	0	0.21247	1	3	0	0
151	4.325e-005	2.83908	0	0.751331	1	3	0	0
152	0.00053575	2.83908	0	0.822245	1	19	0	0
153	0.00170975	2.83908	0	0.855167	1	37	0	0
154	0.00013825	2.83908	0	0.733296	1	4	0	0
155	0.000337	2.83908	0	0.841239	1	3	0	0
156	0.00034025	2.83908	0	0.673054	1	6	0	0
157	0.00014225	2.83908	0	0.525673	1	1	0	0
158	0.00045675	2.83908	0	0.282685	1	12	0	0
159	8.7e-005	2.83908	0	0.0339016	1	0	0	0
160	0.0016795	2.83908	0	0.030972	1	36	0	0
161	6.225e-005	2.83908	0	0.311304	1	0	0	0
162	1.55e-005	2.83908	0	0.54773	1	1	0	0
163	0.00018575	2.83908	0	0.387554	1	2	0	0
164	8.075e-005	2.83908	0	0.493173	1	4	0	0
165	0.00015325	2.83908	0	0.748069	1	11	0	0
166	0.00083575	2.83908	0	0.487446	1	10	0	0
167	0.00061175	2.83908	0	0.253063	1	7	0	0
168	4.3e-005	2.83908	0	0.883305	1	0	0	0
169	0.00057575	2.83908	0	0.475209	1	14	0	0
170	0.0008065	2.83908	0	0.678261	1	18	0	0
171	6.1e-005	2.83908	0	0.587469	1	1	0	0
172	0.000601	2.83908	0	0.618109	1	21	0	0
173	0.00035475	2.83908	0	0.310601	1	2	0	0
174	0.0001055	2.83908	0	0.796214	1	0	0	0
175	7.25e-005	2.83908	0	0.0818154	1	0	0	0
176	0.000584	2.83908	0	0.537729	1	8	0	0
177	0.00013225	2.83908	0	0.122228	1	0	0	0
178	0.0006915	2.83908	0	0.25876	1	14	0	0
179	0.000485	2.83908	0	0.236637	1	6	0	0
180	9e-005	2.83908	0	0.733891	1	0	0	0
181	8.525e-005	2.83908	0	0.14352	1	4	0	0
182	8.8e-005	2.83908	0	0.636992	1	2	0	0
183	0.00015475	2.83908	0	0.81983	1	2	0	0
184	0.000883	2.83908	0	0.337215	1	22	0	0
185	0.00042925	2.83908	0	0.829093	1	13	0	0
186	0.000791	2.83908	0	0.454709	1	17	0	0
187	0.000143	2.83908	0	0.849649	1	6	0	0
188	0.000345	2.83908	0	0.134716	1	10	0	0
189	0.00021025	2.83908	0	0.288419	1	4	0	0
190	0.00043825	2.83908	0	0.918773	1	5	0	0
191	3.075e-005	2.83908	0	0.797617	1	0	0	0
192	5.5e-006	2.83908	0	0.718398	1	0	0	0
193	5.775e-005	2.83908	0	0.509317	1	5	0	0
194	0.00014125	2.83908	0	0.335543	1	2	0	0
195	0.0007115	2.83908	0	0.849216	1	18	0	0
196	0.00025275	2.83908	0	0.328275	1	0	0	0
197	1.75e-005	2.83908	0	0.0701194	1	0	0	0
198	0.000232	2.83908	0	0.271061	1	4	0	0
199	0.00015975	2.83908	0	0.183671	1	2	0	0
200	5.25e-006	2.83908	0	0.293057	1	0	0	0
201	0.0002745	2.83908	0	0.597075	1	8	0	0
202	4e-006	2.83908	0	0.399058	1	0	0	0
203	5.35e-005	2.83908	0	0.323268	1	1	0	0
204	0.00011675	2.83908	0	0.750912	1	0	0	0
205	0.0001455	2.83908	0	0.203574	1	1	0	0
206	0.0002445	2.83908	0	0.329482	1	9	0	0
207	0.0002215	2.83908	0	0.725554	1	0	0	0
208	7.775e-005	2.83908	0	0.916451	1	0	0	0
209	0.0008315	2.83908	0	0.957362	1	11	0	0
210	0.000221	2.83908	0	0.815235	1	4	0	0
211	0.0001105	2.83908	0	0.056549	1	0	0	0
212	3e-006	2.83908	0	0.527956	1	0	0	0
213	0.00018225	2.83908	0	0.874306	1	4	0	0
214	0.00031725	2.83908	0	0.706838	1	6	0	0
215	0.00031525	2.83908	0	0.527431	1	4	0	0
216	9.025e-005	2.83908	0	0.274283	1	2	0	0
217	0.0001785	2.83908	0	0.46389	1	3	0	0
218	3.775e-005	2.83908	0	0.356138	1	2	0	0
219	0.0001155	2.83908	0	0.266717	1	2	0	0
220	2.025e-005	2.83908	0	0.243929	1	0	0	0
221	0.0002625	2.83908	0	0.297771	1	1	0	0
222	2.475e-005	2.83908	0	0.17349	1	1	0	0
223	5.525e-005	2.83908	0	0.843157	1	0	0	0
224	3.25e-006	2.83908	0	0.495808	1	0	0	0
225	0.000378	2.83908	0	0.372253	1	6	0	0
226	7e-005	2.83908	0	0.724543	1	2	0	0
227	1.825e-005	2.83908	0	0.829607	1	0	0	0
228	1.35e-005	2.83908	0	0.233262	1	0	0	0
229	0.00011175	2.83908	0	0.402205	1	2	0	0
230	7.45e-005	2.83908	0	0.275319	1	0	0	0
231	0.0003885	2.83908	0	0.0109602	1	13	0	0
232	5e-006	2.83908	0	0.249946	1	0	0	0
233	5.975e-005	2.83908	0	0.798306	1	0	0	0
234	4.65e-005	2.83908	0	0.92355	1	0	0	0
235	4.75e-006	2.83908	0	0.808165	1	0	0	0
236	3.975e-005	2.83908	0	0.0657893	1	1	0	0
237	7e-006	2.83908	0	0.923736	1	0	0	0
238	1e-006	2.83908	0	0.160212	1	0	0	0
239	0.0002495	2.83908	0	0.742834	1	3	0	0
240	0.0001615	2.83908	0	0.118133	1	0	0	0
241	9.475e-005	2.83908	0	0.233634	1	0	0	0
242	0.0001675	2.83908	0	0.965754	1	5	0	0
243	6.25e-006	2.83908	0	0.552817	1	0	0	0
244	7.9e-005	2.83908	0	0.0477861	1	0	0	0
245	2.375e-005	2.83908	0	0.159633	1	0	0	0
246	0.000179	2.83908	0	0.496196	1	5	0	0
247	0.000105	2.83908	0	0.357349	1	3	0	0
248	0.00012425	2.83908	0	0.719657	1	2	0	0
249	0.000146	2.83908	0	0.999424	1	0	0	0
250	3.15e-005	2.83908	0	0.579106	1	0	0	0
251	3.7e-005	2.83908	0	0.520139	1	0	0	0
252	1.25e-006	2.83908	0	0.562909	1	0	0	0
253	3.65e-005	2.83908	0	0.711415	1	0	0	0
254	6.75e-006	2.83908	0	0.23868	1	0	0	0
255	6.125e-005	2.83908	0	0.669883	1	0	0	0
256	2.925e-005	2.83908	0	0.753189	1	0	0	0
257	5.4e-005	2.83908	0	0.654797	1	0	0	0
258	3.7e-005	2.83908	0	0.561855	1	2	0	0
259	1.025e-005	2.83908	0	0.834612	1	0	0	0
260	0.00015425	2.83908	0	0.196045	1	7	0	0
261	2.5e-005	2.83908	0	0.153997	1	1	0	0
262	2e-006	2.83908	0	0.266788	1	0	0	0
263	1.025e-005	2.83908	0	0.427547	1	0	0	0
264	5.5e-006	2.83908	0	0.356689	1	0	0	0
265	0.0001905	2.83908	0	0.33593	1	5	0	0
266	2.025e-005	2.83908	0	0.113289	1	0	0	0
267	7.25e-006	2.83908	0	0.703132	1	0	0	0
268	2.3e-005	2.83908	0	0.280094	1	0	0	0
269	2.175e-005	2.83908	0	0.771512	1	0	0	0
270	0.00010925	2.83908	0	0.280408	1	1	0	0
271	5.275e-005	2.83908	0	0.988745	1	4	0	0
272	2.725e-005	2.83908	0	0.934886	1	0	0	0
273	1.825e-005	2.83908	0	0.668209	1	0	0	0
274	5.8e-005	2.83908	0	0.497502	1	0	0	0
275	1.25e-005	2.83908	0	0.41029	1	0	0	0
276	1.275e-005	2.83908	0	0.197951	1	0	0	0
277	1.325e-005	2.83908	0	0.489657	1	0	0	0
278	3.075e-005	2.83908	0	0.379188	1	2	0	0
279	1.75e-006	2.83908	0	0.262599	1	0	0	0
280	3.25e-006	2.83908	0	0.141867	1	0	0	0
281	5e-007	2.83908	0	0.289885	1	0	0	0
282	6.5e-006	2.83908	0	0.15587	1	0	0	0
283	3.5e-006	2.83908	0	0.5697	1	0	0	0
284	1.225e-005	2.83908	0	0.97345	1	0	0	0
285	1.05e-005	2.83908	0	0.456197	1	0	0	0
286	1.225e-005	2.83908	0	0.922586	1	0	0	0
287	3.925e-005	2.83908	0	0.587245	1	2	0	0
288	3.575e-005	2.83908	0	0.24658	1	0	0	0
289	1.475e-005	2.83908	0	0.119446	1	0	0	0
290	7.5e-007	2.83908	0	0.606515	1	0	0	0
291	9.15e-005	2.83908	0	0.668074	1	1	0	0
292	4.3e-005	2.83908	0	0.0304861	1	0	0	0
293	5.75e-006	2.83908	0	0.537505	1	0	0	0
294	6.25e-006	2.83908	0	0.810299	1	0	0	0
295	1.05e-005	2.83908	0	0.316646	1	5	0	0
296	2.575e-005	2.83908	0	0.786992	1	0	0	0
297	1.1e-005	2.83908	0	0.948887	1	0	0	0
298	1.1e-005	2.83908	0	0.210377	1	1	0	0
299	8e-006	2.83908	0	0.697037	1	0	0	0
300	5.5e-006	2.83908	0	0.449852	1	0	0	0
301	1.75e-006	2.83908	0	0.0480404	1	0	0	0
302	1.1e-005	2.83908	0	0.523797	1	0	0	0
303	1.875e-005	2.83908	0	0.932527	1	0	0	0
304	1.375e-005	2.83908	0	0.781546	1	0	0	0
305	9.75e-006	2.83908	0	0.916063	1	0	0	0
306	4.15e-005	2.83908	0	0.363315	1	0	0	0
307	2.85e-005	2.83908	0	0.381723	1	0	0	0
308	2.7e-005	2.83908	0	0.806616	1	0	0	0
309	1.625e-005	2.83908	0	0.413095	1	0	0	0
310	1.075e-005	2.83908	0	0.150751	1	0	0	0
311	5.5e-006	2.83908	0	0.762781	1	0	0	0
312	2.25e-006	2.83908	0	0.872022	1	0	0	0
313	4.425e-005	2.83908	0	0.476461	1	1	0	0
314	9e-006	2.83908	0	0.820801	1	0	0	0
315	5e-006	2.83908	0	0.700692	1	0	0	0
316	7.25e-006	2.83908	0	0.408255	1	0	0	0
317	5.75e-006	2.83908	0	0.628002	1	0	0	0
318	1e-006	2.83908	0	0.209631	1	1	0	0
319	3.5e-006	2.83908	0	0.215088	1	0	0	0
320	1.125e-005	2.83908	0	0.40161	1	0	0	0
321	4.975e-005	2.83908	0	0.177597	1	3	0	0
322	2.45e-005	2.83908	0	0.972359	1	0	0	0
323	1.85e-005	2.83908	0	0.255397	1	0	0	0
324	2.625e-005	2.83908	0	0.00947826	1	4	0	0
325	2.75e-006	2.83908	0	0.268351	1	0	0	0
326	4.5e-006	2.83908	0	0.610535	1	0	0	0
327	1.125e-005	2.83908	0	0.266094	1	0	0	0
328	5.25e-006	2.83908	0	0.650212	1	0	0	0
329	5e-007	2.83908	0	0.544823	1	0	0	0
330	1.075e-005	2.83908	0	0.749843	1	0	0	0
331	9e-006	2.83908	0	0.769036	1	1	0	0
332	9e-006	2.83908	0	0.723488	1	1	0	0
333	2.5e-006	2.83908	0	0.13478	1	0	0	0
334	2.5e-007	2.83908	0	0.991836	1	0	0	0
335	7.5e-007	2.83908	0	0.52407	1	0	0	0
336	5.75e-006	2.83908	0	0.300632	1	0	0	0
337	2e-006	2.83908	0	0.00170058	1	0	0	0
338	1.575e-005	2.83908	0	0.204781	1	0	0	0
339	4.5e-006	2.83908	0	0.617152	1	0	0	0
340	2.5e-007	2.83908	0	0.477478	1	0	0	0
341	1.5e-006	2.83908	0	0.933579	1	0	0	0
342	3.25e-006	2.83908	0	0.0317186	1	0	0	0
343	1e-006	2.83908	0	0.330096	1	0	0	0
344	7.5e-007	2.83908	0	0.173262	1	0	0	0
345	1.25e-006	2.83908	0	0.911961	1	0	0	0
346	6.75e-006	2.83908	0	0.308957	1	0	0	0
347	7.25e-006	2.83908	0	0.710951	1	0	0	0
348	2.6e-005	2.83908	0	0.909485	1	0	0	0
349	7.5e-007	2.83908	0	0.228972	1	0	0	0
350	2.5e-007	2.83908	0	0.268872	1	0	0	0
351	2.5e-006	2.83908	0	0.437815	1	0	0	0
352	1.75e-006	2.83908	0	0.190955	1	0	0	0
353	5e-006	2.83908	0	0.937341	1	0	0	0
354	1.675e-005	2.83908	0	0.248535	1	0	0	0
355	2.75e-006	2.83908	0	0.620385	1	0	0	0
356	2e-006	2.83908	0	0.865063	1	0	0	0
357	3.25e-006	2.83908	0	0.0298461	1	0	0	0
358	2.5e-006	2.83908	0	0.192721	1	0	0	0
359	4e-006	2.83908	0	0.581895	1	0	0	0
360	2.5e-007	2.83908	0	0.0682404	1	0	0	0
361	9.5e-006	2.83908	0	0.487791	1	0	0	0
362	4e-006	2.83908	0	0.809099	1	0	0	0
363	4e-006	2.83908	0	0.79766	1	0	0	0
364	5e-006	2.83908	0	0.3208	1	0	0	0
365	1e-006	2.83908	0	0.56661	1	0	0	0
366	4.75e-006	2.83908	0	0.376271	1	0	0	0
367	3.5e-006	2.83908	0	0.00777227	1	0	0	0
368	4.75e-006	2.83908	0	0.196104	1	0	0	0
369	3.25e-006	2.83908	0	0.724298	1	0	0	0
370	4e-006	2.83908	0	0.795831	1	0	0	0
371	4.25e-006	2.83908	0	0.259297	1	0	0	0
372	2.5e-006	2.83908	0	0.645965	1	0	0	0
373	3e-006	2.83908	0	0.0185548	1	0	0	0
374	5e-007	2.83908	0	0.747871	1	0	0	0
375	5e-007	2.83908	0	0.402925	1	0	0	0
376	2e-006	2.83908	0	0.935497	1	0	0	0
377	2.5e-007	2.83908	0	0.457409	1	0	0	0
378	7.5e-007	2.83908	0	0.943849	1	0	0	0
379	1.25e-006	2.83908	0	0.910821	1	0	0	0
380	2e-006	2.83908	0	0.632561	1	0	0	0
381	5e-007	2.83908	0	0.445751	1	0	0	0
382	1e-006	2.83908	0	0.789733	1	0	0	0
383	1.75e-006	2.83908	0	0.411138	1	0	0	0
384	7.5e-007	2.83908	0	0.291149	1	0	0	0
385	2.5e-007	2.83908	0	0.1268	1	0	0	0
386	1.75e-006	2.83908	0	0.959998	1	0	0	0
387	1.5e-006	2.83908	0	0.099872	1	0	0	0
388	7.5e-007	2.83908	0	0.506512	1	0	0	0
389	5e-007	2.83908	0	0.0346166	1	0	0	0
390	2.75e-006	2.83908	0	0.13777	1	0	0	0
391	2.5e-007	2.83908	0	0.0352812	1	0	0	0
392	5e-007	2.83908	0	0.184546	1	0	0	0
393	1.75e-006	2.83908	0	0.130388	1	0	0	0
394	2.5e-007	2.83908	0	0.434706	1	0	0	0
395	1e-006	2.83908	0	0.19993	1	0	0	0
396	2.75e-006	2.83908	0	0.49401	1	0	0	0
397	1e-006	2.83908	0	0.73798	1	0	0	0
398	1.25e-006	2.83908	0	0.450997	1	0	0	0
399	1e-006	2.83908	0	0.982965	1	0	0	0
400	7.5e-007	2.83908	0	0.673621	1	0	0	0
401	2.5e-007	2.83908	0	0.663696	1	0	0	0
402	2.5e-007	2.83908	0	0.617106	1	0	0	0
403	5e-007	2.83908	0	0.330728	1	0	0	0
404	1.5e-006	2.83908	0	0.948529	1	0	0	0
405	5e-007	2.83908	0	0.981685	1	0	0	0
406	2.5e-007	2.83908	0	0.528935	1	0	0	0
407	1e-006	2.83908	0	0.286188	1	0	0	0
408	2.5e-007	2.83908	0	0.249679	1	0	0	0
409	7.5e-007	2.83908	0	0.313763	1	0	0	0
410	2e-006	2.83908	0	0.447512	1	0	0	0
411	7.5e-007	2.83908	0	0.48189	1	0	0	0
412	1.25e-006	2.83908	0	0.957527	1	0	0	0
413	1e-006	2.83908	0	0.914008	1	0	0	0
414	1e-006	2.83908	0	0.939575	1	0	0	0
415	7.5e-007	2.83908	0	0.407205	1	0	0	0
416	1e-006	2.83908	0	0.275843	1	0	0	0
417	5e-007	2.83908	0	0.288422	1	0	0	0
418	5e-007	2.83908	0	0.624681	1	0	0	0
419	1.75e-006	2.83908	0	0.0797991	1	0	0	0
420	5e-007	2.83908	0	0.928321	1	0	0	0
421	5e-007	2.83908	0	0.876596	1	0	0	0
422	2.5e-007	2.83908	0	0.583514	1	0	0	0
423	2.5e-007	2.83908	0	0.267644	1	0	0	0
424	2.5e-007	2.83908	0	0.36257	1	0	0	0
425	2.5e-007	2.83908	0	0.444442	1	0	0	0
426	1.25e-006	2.83908	0	0.886829	1	0	0	0
427	5e-007	2.83908	0	0.820055	1	0	0	0
428	2.5e-007	2.83908	0	0.624822	1	0	0	0
429	7.5e-007	2.83908	0	0.550508	1	0	0	0
430	2.5e-007	2.83908	0	0.964905	1	0	0	0
431	2.5e-007	2.83908	0	0.0616552	1	0	0	0
432	2.5e-007	2.83908	0	0.233167	1	0	0	0
433	2.5e-007	2.83908	0	0.153339	1	0	0	0
434	2.5e-007	2.83908	0	0.466635	1	0	0	0
435	5e-007	2.83908	0	0.623217	1	0	0	0
436	2.5e-007	2.83908	0	0.416019	1	0	0	0
437	2.5e-007	2.83908	0	0.623069	1	0	0	0
438	2.5e-007	2.83908	0	0.286117	1	0	0	0
439	2.5e-007	2.83908	0	0.144322	1	0	0	0
440	2.5e-007	2.83908	0	0.779093	1	0	0	0
441	2.5e-007	2.83908	0	0.707066	1	0	0	0
442	2.5e-007	2.83908	0	0.390572	1	0	0	0
443	2.5e-007	2.83908	0	0.663554	1	0	0	0
444	2.5e-007	2.83908	0	0.322367	1	0	0	0
445	2.5e-007	2.83908	0	0.572285	1	0	0	0
446	2.5e-007	2.83908	0	0.986401	1	0	0	0
447	5e-007	2.83908	0	0.382993	1	0	0	0
448	2.5e-007	2.83908	0	0.551833	1	0	0	0
449	2.5e-007	2.83908	0	0.0818484	1	0	0	0
450	2.5e-007	2.83908	0	0.185655	1	0	0	0
451	2.5e-007	2.83908	0	0.672427	1	0	0	0
452	2.5e-007	2.83908	0	0.086496	1	0	0	0
