TreeID	X	Y	SpecID
1219084	366.052	11.9951	10
1214448	968.719	348.884	31
1221431	978.26	223.707	12
1199847	761.601	304.757	61
1220091	37.2283	24.1214	5
1188361	559.155	241.591	9
1215931	806.602	298.453	1
1200628	686.156	187.764	37
1174509	268.253	27.7118	5
1206082	513.121	277.65	18
1216423	787.728	135.486	14
1221985	494.443	209.031	65
1215091	147.393	176.597	5
1220044	374.509	321.547	18
1193961	395.48	59.8549	97
1220633	355.451	22.3007	72
1186518	365.609	439.725	13
1217865	493.389	432.679	64
1221935	696.532	70.5605	5
1219369	379.075	414.813	36
1219409	30.3843	392.414	11
1219762	581.264	127.818	9
1215167	339.655	402.1	48
1196164	605.312	412.876	0
1200747	152.012	314.581	12
1218320	603.334	483.809	36
1174095	749.419	186.623	0
1219087	995.282	69.1606	73
1200144	861.742	292.053	86
1191584	497.212	356.444	35
1218133	92.7219	293.488	10
1209305	645.027	460.552	35
1202433	820.838	398.916	70
1194822	127.523	421.621	56
1213043	238.604	249.677	4
1202727	149.507	57.6035	6
1205435	853.502	351.971	23
1171117	938.319	350.532	5
1210776	694.952	371.776	55
1080158	212.16	229.111	6
1210086	436.529	383.998	36
1199150	981.142	219.54	31
1206243	962.013	268.139	11
1189988	929.943	36.6976	63
1217517	276.885	276.106	92
1221595	304.56	329.053	17
1205429	978.502	132.409	112
1221271	14.9914	260.96	40
1184223	494.664	341.98	36
1207434	427.048	298.661	13
1221033	12.0687	377.27	12
1172915	229.369	301.489	0
1211927	211.351	134.352	14
1208562	852.868	187.057	4
1165566	912.428	48.2604	75
1202229	49.8699	438.129	32
1190954	378.152	100.299	9
1212517	111.681	254.894	17
1173714	360.928	117.29	12
1195960	585.853	461.613	53
1204547	610.496	70.9306	12
1180039	717.137	26.1489	15
1202067	152.071	376.048	5
1218367	787.838	12.3806	4
1189924	324.567	341.254	12
1191622	403.873	379.939	2
1217857	53.3197	157.97	36
1216122	800.995	236.641	39
1124295	423.11	436.966	101
1214897	704.599	478.961	59
1214153	665.867	217.543	5
1207328	954.625	256.204	106
1192972	215.888	384.688	37
1220575	459.902	221.161	40
1135566	93.1374	135.105	36
1203696	99.1376	48.4099	13
1184564	752.999	21.1904	72
1219483	905.547	144.256	18
1213462	428.226	464.078	45
1210991	569.306	162.414	18
1138337	650.08	255.192	4
1194694	664.984	273.624	123
1216376	465.293	392.93	2
1185852	149.172	408.059	5
1213663	923.724	333.725	27
1220966	347.463	449.069	124
1199861	185.644	488.734	8
1213837	370.871	497.646	29
1202188	244.68	132.717	57
1220873	538.844	402.363	36
1221161	518.472	6.05349	49
1211958	918.965	56.7067	5
1216743	356.732	359.537	59
1199831	442.876	367.704	12
1215372	521.603	465.514	11
1203557	517.141	136.387	29
1207798	493.527	10.2213	27
1217154	646.954	250.621	8
1217198	899.704	41.6881	33
1134365	838.212	163.094	33
1212118	473.756	260.167	5
1200152	441.582	267.983	22
1167760	993.273	219.09	14
1173103	247.518	294.629	54
1211705	881.901	343.607	22
1192859	888.019	469.841	65
1198200	227.771	481.739	5
1191057	985.549	270.611	27
1215938	991.72	198.587	1
1217495	875.104	202.534	5
1207644	617.711	495.465	68
1213892	842.268	436.004	99
1190472	356.705	264.177	25
1200688	557.146	383.656	5
1214619	177.901	151.804	5
1217403	796.177	225.132	35
1217094	847.722	399.082	10
1200709	205.85	403.959	6
1188191	652.791	446.042	5
1157333	849.348	155.49	36
1218053	595.268	449.827	94
1208130	256.576	491.336	5
1215758	78.577	355.539	41
1189570	378.353	213.482	26
1201288	694.079	89.7802	13
1156973	968.442	385.363	79
1212123	585.905	455.899	36
1198537	437.808	447.943	0
1207279	912.685	83.8488	55
1135258	55.5845	25.3305	18
1214232	649.006	472.46	50
1209692	272.241	41.4688	55
1164528	256.079	182.456	12
1214720	157.297	290.81	33
1210669	760.573	243.805	10
1182144	295.697	100.414	17
1209601	510.408	492.405	187
1191972	474.573	68.091	30
1206091	667.949	369.103	0
1095851	73.1132	435.825	5
1180329	66.5671	174.062	15
1215155	19.2221	469.539	5
1210801	289.992	247.473	18
1197698	483.926	408.893	94
1198809	119.313	93.7455	113
1194085	24.9785	26.7072	5
1208407	688.017	161.844	59
1213150	221.544	125.53	13
1200631	482.448	342.373	5
1202439	53.3378	156.31	61
1203485	977.267	240.321	59
1204157	108.252	491.534	4
1144640	329.663	464.609	18
1221732	91.5472	124.249	46
1218662	905.757	194.114	35
1217555	685.542	55.618	38
1196658	1.08602	136.833	1
1211496	904.143	253.526	12
1213628	887.724	200.004	2
1220845	829.665	90.764	18
