SpecID	MetaRelAbund	muDisp	sigmaDisp	trait	CNDD	LocalAbund	Kcon10	Kcon50
89	0.0171285	2.83908	0	0.755255	1	328	357.97	8576.44
90	0.0061815	2.83908	0	0.914091	1	122	338.707	12778.7
91	0.00784325	2.83908	0	0.609894	1	144	245.863	8656.08
92	0.009749	2.83908	0	0.51713	1	220	416.038	8791.35
93	0.00159975	2.83908	0	0.963598	1	26	0	0
94	0.00087875	2.83908	0	0.967531	1	18	0	0
95	0.0027625	2.83908	0	0.420434	1	55	1010.1	19566.9
96	0.00239425	2.83908	0	0.844928	1	43	0	0
97	0.00311	2.83908	0	0.935924	1	56	326.267	10912.8
98	0.00227325	2.83908	0	0.342423	1	34	0	0
99	0.0006165	2.83908	0	0.626198	1	18	0	0
100	0.00168875	2.83908	0	0.289866	1	42	0	0
101	0.0018585	2.83908	0	0.0469063	1	44	0	0
102	0.00063275	2.83908	0	0.623327	1	10	0	0
103	0.0002365	2.83908	0	0.177351	1	5	0	0
104	0.00101025	2.83908	0	0.845559	1	21	0	0
105	0.00010375	2.83908	0	0.0320833	1	3	0	0
106	0.00247125	2.83908	0	0.637702	1	51	1577.59	16780
107	0.00052675	2.83908	0	0.230505	1	13	0	0
108	0.00265425	2.83908	0	0.96401	1	51	786.254	12798.7
109	0.0008895	2.83908	0	0.742469	1	31	0	0
110	7.625e-005	2.83908	0	0.459633	1	1	0	0
111	0.003904	2.83908	0	0.113586	1	88	261.73	13719.4
112	6.95e-005	2.83908	0	0.454064	1	0	0	0
113	0.00037175	2.83908	0	0.414067	1	9	0	0
114	0.00192125	2.83908	0	0.737728	1	32	0	0
115	0.0006035	2.83908	0	0.580759	1	24	0	0
116	0.0002495	2.83908	0	0.371385	1	5	0	0
117	0.00034825	2.83908	0	0.7656	1	3	0	0
118	0.00017375	2.83908	0	0.148436	1	3	0	0
119	0.0006855	2.83908	0	0.436684	1	13	0	0
120	0.0035775	2.83908	0	0.655661	1	70	418.34	11831.5
121	0.00099575	2.83908	0	0.989582	1	34	0	0
122	0.0023675	2.83908	0	0.0529784	1	56	2316.84	17850
123	0.0025185	2.83908	0	0.594317	1	56	649.394	15016.4
124	0.00165675	2.83908	0	0.615187	1	37	0	0
125	0.00106275	2.83908	0	0.384176	1	18	0	0
126	0.00124375	2.83908	0	0.870683	1	26	0	0
127	0.00108625	2.83908	0	0.540391	1	40	0	0
128	0.00278825	2.83908	0	0.953391	1	44	0	0
129	4.25e-006	2.83908	0	0.848372	1	0	0	0
130	0.000425	2.83908	0	0.00358857	1	14	0	0
131	0.000101	2.83908	0	0.368738	1	2	0	0
132	0.00184975	2.83908	0	0.587609	1	37	0	0
133	0.00017075	2.83908	0	0.150607	1	3	0	0
134	0.001129	2.83908	0	0.635299	1	35	0	0
135	0.00221	2.83908	0	0.0996967	1	54	1747.03	20801.4
136	0.00236025	2.83908	0	0.225352	1	60	1420.35	19723.2
137	0.00060575	2.83908	0	0.054888	1	13	0	0
138	5.925e-005	2.83908	0	0.33619	1	7	0	0
139	0.00071175	2.83908	0	0.459023	1	18	0	0
140	0.00049525	2.83908	0	0.808057	1	14	0	0
141	1.75e-006	2.83908	0	0.669638	1	0	0	0
142	0.0010885	2.83908	0	0.432826	1	26	0	0
143	8.925e-005	2.83908	0	0.577035	1	5	0	0
144	0.000251	2.83908	0	0.188185	1	9	0	0
145	0.000453	2.83908	0	0.191152	1	7	0	0
146	0.00046725	2.83908	0	0.722394	1	3	0	0
147	0.00053825	2.83908	0	0.555741	1	13	0	0
148	0.00169525	2.83908	0	0.562052	1	28	0	0
149	0.00030425	2.83908	0	0.78815	1	12	0	0
150	2.8e-005	2.83908	0	0.2191	1	1	0	0
151	2e-005	2.83908	0	0.44093	1	1	0	0
152	0.00030175	2.83908	0	0.305882	1	11	0	0
153	0.00058925	2.83908	0	0.0164893	1	12	0	0
154	0.00011375	2.83908	0	0.446636	1	1	0	0
155	0.0010895	2.83908	0	0.000443188	1	37	0	0
156	0.0010225	2.83908	0	0.253239	1	25	0	0
157	0.0002915	2.83908	0	0.163731	1	9	0	0
158	0.00073025	2.83908	0	0.104567	1	13	0	0
159	0.00026725	2.83908	0	0.728672	1	4	0	0
160	0.00015575	2.83908	0	0.933203	1	1	0	0
161	0.000366	2.83908	0	0.799306	1	4	0	0
162	0.0003915	2.83908	0	0.219068	1	10	0	0
163	0.00013975	2.83908	0	0.903867	1	5	0	0
164	0.00056325	2.83908	0	0.853005	1	7	0	0
165	0.00010825	2.83908	0	0.511518	1	1	0	0
166	1.925e-005	2.83908	0	0.519978	1	0	0	0
167	0.00051575	2.83908	0	0.388073	1	12	0	0
168	0.000513	2.83908	0	0.536853	1	2	0	0
169	0.0006315	2.83908	0	0.305672	1	6	0	0
170	0.00081325	2.83908	0	0.348594	1	15	0	0
171	0.000123	2.83908	0	0.402541	1	2	0	0
172	0.0001265	2.83908	0	0.66647	1	1	0	0
173	0.00022425	2.83908	0	0.962644	1	8	0	0
174	8.725e-005	2.83908	0	0.469007	1	3	0	0
175	0.00010575	2.83908	0	0.894782	1	3	0	0
176	3.95e-005	2.83908	0	0.0582917	1	1	0	0
177	0.00011275	2.83908	0	0.552451	1	4	0	0
178	0.00051225	2.83908	0	0.180518	1	9	0	0
179	8.425e-005	2.83908	0	0.00664995	1	1	0	0
180	0.000142	2.83908	0	0.434194	1	6	0	0
181	0.0002625	2.83908	0	0.105873	1	6	0	0
182	0.00013825	2.83908	0	0.331965	1	1	0	0
183	0.0001105	2.83908	0	0.394643	1	0	0	0
184	6.975e-005	2.83908	0	0.221842	1	3	0	0
185	7.5e-007	2.83908	0	0.815502	1	0	0	0
186	7.45e-005	2.83908	0	0.315081	1	1	0	0
187	4.825e-005	2.83908	0	0.263291	1	1	0	0
188	4.025e-005	2.83908	0	0.779946	1	3	0	0
189	0.00025425	2.83908	0	0.55651	1	4	0	0
190	7.975e-005	2.83908	0	0.595735	1	0	0	0
191	0.0002845	2.83908	0	0.117695	1	3	0	0
192	5.75e-006	2.83908	0	0.11	1	0	0	0
193	0.000547	2.83908	0	0.545348	1	15	0	0
194	0.0001135	2.83908	0	0.77421	1	8	0	0
195	0.00083325	2.83908	0	0.895538	1	11	0	0
196	7.975e-005	2.83908	0	0.125366	1	0	0	0
197	5.35e-005	2.83908	0	0.150476	1	0	0	0
198	0.00023425	2.83908	0	0.371724	1	7	0	0
199	5.25e-005	2.83908	0	0.1961	1	0	0	0
200	0.000199	2.83908	0	0.510282	1	8	0	0
201	0.00015725	2.83908	0	0.730217	1	2	0	0
202	0.00030275	2.83908	0	0.447267	1	5	0	0
203	1.55e-005	2.83908	0	0.300941	1	0	0	0
204	3.3e-005	2.83908	0	0.658179	1	0	0	0
205	0.0001015	2.83908	0	0.97012	1	4	0	0
206	0.00026225	2.83908	0	0.449097	1	5	0	0
207	0.00015525	2.83908	0	0.269256	1	1	0	0
208	0.00014275	2.83908	0	0.179573	1	1	0	0
209	1.125e-005	2.83908	0	0.0153405	1	0	0	0
210	0.000105	2.83908	0	0.215605	1	6	0	0
211	2.775e-005	2.83908	0	0.279593	1	2	0	0
212	0.00034375	2.83908	0	0.582354	1	10	0	0
213	0.00015275	2.83908	0	0.274694	1	8	0	0
214	8.75e-005	2.83908	0	0.887165	1	3	0	0
215	0.0007335	2.83908	0	0.927425	1	13	0	0
216	1.75e-006	2.83908	0	0.964359	1	0	0	0
217	0.0004795	2.83908	0	0.711085	1	14	0	0
218	4.575e-005	2.83908	0	0.246272	1	0	0	0
219	0.00011975	2.83908	0	0.332369	1	2	0	0
220	7.275e-005	2.83908	0	0.958757	1	2	0	0
221	0.0002685	2.83908	0	0.688795	1	11	0	0
222	3.125e-005	2.83908	0	0.160071	1	0	0	0
223	7.125e-005	2.83908	0	0.785004	1	0	0	0
224	1.575e-005	2.83908	0	0.3802	1	0	0	0
225	2.525e-005	2.83908	0	0.2888	1	0	0	0
226	0.00010375	2.83908	0	0.212232	1	0	0	0
227	4.4e-005	2.83908	0	0.0748784	1	1	0	0
228	0.00014225	2.83908	0	0.362152	1	0	0	0
229	3.275e-005	2.83908	0	0.386497	1	0	0	0
230	6.275e-005	2.83908	0	0.0714705	1	1	0	0
231	4.425e-005	2.83908	0	0.209503	1	2	0	0
232	0.0004055	2.83908	0	0.223029	1	6	0	0
233	0.000311	2.83908	0	0.857176	1	8	0	0
234	0.00011725	2.83908	0	0.510711	1	1	0	0
235	0.000274	2.83908	0	0.374357	1	5	0	0
236	0.00015125	2.83908	0	0.911014	1	4	0	0
237	1.075e-005	2.83908	0	0.417035	1	1	0	0
238	9.075e-005	2.83908	0	0.933816	1	1	0	0
239	8.45e-005	2.83908	0	0.261641	1	1	0	0
240	2.975e-005	2.83908	0	0.92127	1	0	0	0
241	6.45e-005	2.83908	0	0.679036	1	0	0	0
242	1.1e-005	2.83908	0	0.640226	1	0	0	0
243	2.5e-006	2.83908	0	0.912872	1	0	0	0
244	4.325e-005	2.83908	0	0.792338	1	0	0	0
245	3.825e-005	2.83908	0	0.721579	1	0	0	0
246	1e-006	2.83908	0	0.477903	1	0	0	0
247	0.0001335	2.83908	0	0.541985	1	2	0	0
248	2.975e-005	2.83908	0	0.149576	1	3	0	0
249	2.7e-005	2.83908	0	0.638409	1	0	0	0
250	6.8e-005	2.83908	0	0.560058	1	3	0	0
251	2.3e-005	2.83908	0	0.824101	1	0	0	0
252	1.55e-005	2.83908	0	0.0441991	1	0	0	0
253	4.325e-005	2.83908	0	0.740229	1	0	0	0
254	1.75e-005	2.83908	0	0.451382	1	1	0	0
255	6e-006	2.83908	0	0.209785	1	0	0	0
256	3.85e-005	2.83908	0	0.965963	1	7	0	0
257	4.75e-006	2.83908	0	0.626444	1	0	0	0
258	4.35e-005	2.83908	0	0.757357	1	2	0	0
259	9.675e-005	2.83908	0	0.616736	1	1	0	0
260	1e-005	2.83908	0	0.569339	1	0	0	0
261	9.75e-006	2.83908	0	0.554816	1	0	0	0
262	7.025e-005	2.83908	0	0.774906	1	0	0	0
263	4.7e-005	2.83908	0	0.94584	1	0	0	0
264	1.25e-006	2.83908	0	0.604868	1	0	0	0
265	5.75e-006	2.83908	0	0.282423	1	0	0	0
266	2.75e-006	2.83908	0	0.915438	1	0	0	0
267	3.85e-005	2.83908	0	0.695148	1	0	0	0
268	1.775e-005	2.83908	0	0.74784	1	0	0	0
269	2.85e-005	2.83908	0	0.745132	1	0	0	0
270	1.7e-005	2.83908	0	0.815248	1	1	0	0
271	1.075e-005	2.83908	0	0.964203	1	0	0	0
272	3.2e-005	2.83908	0	0.632509	1	1	0	0
273	1.675e-005	2.83908	0	0.0978551	1	0	0	0
274	3e-006	2.83908	0	0.402788	1	0	0	0
275	2.425e-005	2.83908	0	0.117622	1	2	0	0
276	3.75e-006	2.83908	0	0.729512	1	0	0	0
277	1.5e-005	2.83908	0	0.118295	1	0	0	0
278	4.75e-006	2.83908	0	0.29991	1	0	0	0
279	1.9e-005	2.83908	0	0.820325	1	1	0	0
280	4.5e-006	2.83908	0	0.618012	1	0	0	0
281	8.625e-005	2.83908	0	0.0107666	1	1	0	0
282	5.5e-006	2.83908	0	0.315506	1	0	0	0
283	2.7e-005	2.83908	0	0.162421	1	1	0	0
284	5e-007	2.83908	0	0.11493	1	0	0	0
285	2.575e-005	2.83908	0	0.997451	1	0	0	0
286	5.2e-005	2.83908	0	0.681703	1	1	0	0
287	4.5e-006	2.83908	0	0.135176	1	0	0	0
288	3.45e-005	2.83908	0	0.030107	1	2	0	0
289	4.25e-005	2.83908	0	0.271383	1	1	0	0
290	6.5e-006	2.83908	0	0.0504739	1	0	0	0
291	9e-006	2.83908	0	0.325683	1	0	0	0
292	4.825e-005	2.83908	0	0.852337	1	0	0	0
293	7.75e-006	2.83908	0	0.764581	1	0	0	0
294	3.675e-005	2.83908	0	0.624205	1	0	0	0
295	3.475e-005	2.83908	0	0.566658	1	0	0	0
296	2.925e-005	2.83908	0	0.771338	1	0	0	0
297	2.025e-005	2.83908	0	0.177284	1	2	0	0
298	7.75e-006	2.83908	0	0.935535	1	1	0	0
299	3.85e-005	2.83908	0	0.118578	1	0	0	0
300	8.25e-006	2.83908	0	0.335114	1	0	0	0
301	1e-006	2.83908	0	0.362586	1	0	0	0
302	2.675e-005	2.83908	0	0.708361	1	0	0	0
303	2.125e-005	2.83908	0	0.516035	1	1	0	0
304	7.25e-006	2.83908	0	0.572658	1	0	0	0
305	5.75e-006	2.83908	0	0.508164	1	0	0	0
306	1.375e-005	2.83908	0	0.773301	1	0	0	0
307	7.75e-006	2.83908	0	0.172348	1	0	0	0
308	2.5e-007	2.83908	0	0.678938	1	0	0	0
309	1.725e-005	2.83908	0	0.295778	1	0	0	0
310	5.5e-006	2.83908	0	0.374926	1	0	0	0
311	6.25e-006	2.83908	0	0.434018	1	0	0	0
312	1e-006	2.83908	0	0.899576	1	0	0	0
313	1.05e-005	2.83908	0	0.760068	1	0	0	0
314	2.75e-006	2.83908	0	0.263134	1	0	0	0
315	1.175e-005	2.83908	0	0.446816	1	1	0	0
316	3.625e-005	2.83908	0	0.0535256	1	0	0	0
317	3e-006	2.83908	0	0.59747	1	0	0	0
318	2.25e-006	2.83908	0	0.618196	1	0	0	0
319	8.25e-006	2.83908	0	0.895415	1	0	0	0
320	3.5e-006	2.83908	0	0.814454	1	0	0	0
321	3.525e-005	2.83908	0	0.0407159	1	1	0	0
322	6.75e-006	2.83908	0	0.351544	1	0	0	0
323	1.2e-005	2.83908	0	0.381654	1	1	0	0
324	2.25e-006	2.83908	0	0.822866	1	0	0	0
325	5.25e-006	2.83908	0	0.777093	1	0	0	0
326	2.5e-006	2.83908	0	0.602469	1	0	0	0
327	7e-006	2.83908	0	0.551241	1	0	0	0
328	5e-006	2.83908	0	0.251859	1	3	0	0
329	2.5e-006	2.83908	0	0.306129	1	0	0	0
330	5e-006	2.83908	0	0.147958	1	0	0	0
331	1e-006	2.83908	0	0.0329232	1	0	0	0
332	9e-006	2.83908	0	0.869515	1	0	0	0
333	1e-006	2.83908	0	0.241015	1	0	0	0
334	1.425e-005	2.83908	0	0.944668	1	1	0	0
335	1.275e-005	2.83908	0	0.247318	1	4	0	0
336	4.75e-006	2.83908	0	0.918917	1	0	0	0
337	3e-006	2.83908	0	0.275365	1	0	0	0
338	2.75e-006	2.83908	0	0.334653	1	0	0	0
339	3e-006	2.83908	0	0.0998215	1	0	0	0
340	2.5e-007	2.83908	0	0.4449	1	0	0	0
341	8.75e-006	2.83908	0	0.518732	1	0	0	0
342	2.5e-006	2.83908	0	0.470227	1	0	0	0
343	5e-007	2.83908	0	0.504766	1	0	0	0
344	3.75e-006	2.83908	0	0.900449	1	0	0	0
345	2.5e-007	2.83908	0	0.389985	1	0	0	0
346	4.5e-006	2.83908	0	0.36429	1	0	0	0
347	5.5e-006	2.83908	0	0.890833	1	1	0	0
348	1.75e-006	2.83908	0	0.475024	1	0	0	0
349	1.75e-006	2.83908	0	0.250414	1	0	0	0
350	8.75e-006	2.83908	0	0.437956	1	0	0	0
351	3.5e-006	2.83908	0	0.344791	1	0	0	0
352	5e-007	2.83908	0	0.747869	1	0	0	0
353	7.25e-006	2.83908	0	0.751643	1	0	0	0
354	2.25e-006	2.83908	0	0.578796	1	0	0	0
355	3e-006	2.83908	0	0.71736	1	0	0	0
356	5e-007	2.83908	0	0.776235	1	0	0	0
357	2.25e-006	2.83908	0	0.252875	1	0	0	0
358	5e-007	2.83908	0	0.166414	1	0	0	0
359	1e-006	2.83908	0	0.91191	1	0	0	0
360	1e-006	2.83908	0	0.885822	1	0	0	0
361	7.5e-007	2.83908	0	0.452564	1	0	0	0
362	7.5e-007	2.83908	0	0.0354916	1	0	0	0
363	9.75e-006	2.83908	0	0.455312	1	0	0	0
364	1.5e-006	2.83908	0	0.779937	1	0	0	0
365	3.5e-006	2.83908	0	0.507785	1	0	0	0
366	1.5e-006	2.83908	0	0.670712	1	0	0	0
367	3e-006	2.83908	0	0.189464	1	0	0	0
368	7.5e-007	2.83908	0	0.409362	1	0	0	0
369	2.25e-006	2.83908	0	0.110195	1	0	0	0
370	1e-006	2.83908	0	0.300677	1	0	0	0
371	7.5e-007	2.83908	0	0.609673	1	0	0	0
372	2.25e-006	2.83908	0	0.121604	1	0	0	0
373	2.25e-006	2.83908	0	0.540793	1	0	0	0
374	1.75e-006	2.83908	0	0.604449	1	0	0	0
375	2.5e-007	2.83908	0	0.861374	1	0	0	0
376	3.25e-006	2.83908	0	0.259303	1	0	0	0
377	4.5e-006	2.83908	0	0.518102	1	0	0	0
378	2e-006	2.83908	0	0.61047	1	0	0	0
379	2.5e-007	2.83908	0	0.675443	1	0	0	0
380	5e-007	2.83908	0	0.127102	1	0	0	0
381	1.25e-006	2.83908	0	0.282599	1	0	0	0
382	7.25e-006	2.83908	0	0.944948	1	0	0	0
383	2e-006	2.83908	0	0.181001	1	0	0	0
384	1.5e-006	2.83908	0	0.899505	1	0	0	0
385	5e-007	2.83908	0	0.655667	1	0	0	0
386	1.75e-006	2.83908	0	0.977059	1	0	0	0
387	1.5e-006	2.83908	0	0.247176	1	0	0	0
388	3e-006	2.83908	0	0.915549	1	0	0	0
389	7.5e-007	2.83908	0	0.162536	1	0	0	0
390	2.5e-007	2.83908	0	0.167748	1	0	0	0
391	2.5e-007	2.83908	0	0.681558	1	0	0	0
392	4.75e-006	2.83908	0	0.471368	1	0	0	0
393	2.5e-007	2.83908	0	0.0358228	1	0	0	0
394	2.25e-006	2.83908	0	0.476231	1	0	0	0
395	2e-006	2.83908	0	0.254535	1	0	0	0
396	3.5e-006	2.83908	0	0.645313	1	2	0	0
397	5e-007	2.83908	0	0.0638657	1	0	0	0
398	1.25e-006	2.83908	0	0.211384	1	0	0	0
399	5e-007	2.83908	0	0.175441	1	0	0	0
400	3e-006	2.83908	0	0.618831	1	0	0	0
401	5e-007	2.83908	0	0.129021	1	0	0	0
402	1.25e-006	2.83908	0	0.439246	1	0	0	0
403	5e-007	2.83908	0	0.820052	1	0	0	0
404	5e-007	2.83908	0	0.755602	1	0	0	0
405	1e-006	2.83908	0	0.985322	1	0	0	0
406	7.5e-007	2.83908	0	0.25522	1	0	0	0
407	2.5e-007	2.83908	0	0.100377	1	0	0	0
408	5e-007	2.83908	0	0.426194	1	0	0	0
409	2.5e-007	2.83908	0	0.252302	1	0	0	0
410	1e-006	2.83908	0	0.0779109	1	0	0	0
411	5e-007	2.83908	0	0.739578	1	0	0	0
412	1e-006	2.83908	0	0.091133	1	0	0	0
413	7.5e-007	2.83908	0	0.354113	1	0	0	0
414	7.5e-007	2.83908	0	0.478588	1	0	0	0
415	2.5e-007	2.83908	0	0.534237	1	0	0	0
416	5e-007	2.83908	0	0.960543	1	0	0	0
417	1e-006	2.83908	0	0.327468	1	1	0	0
418	5e-007	2.83908	0	0.914807	1	0	0	0
419	1e-006	2.83908	0	0.841677	1	0	0	0
420	5e-007	2.83908	0	0.655427	1	0	0	0
421	1.25e-006	2.83908	0	0.365011	1	0	0	0
422	1.75e-006	2.83908	0	0.901205	1	0	0	0
423	2.5e-007	2.83908	0	0.897675	1	0	0	0
424	2.5e-007	2.83908	0	0.606638	1	0	0	0
425	2.5e-007	2.83908	0	0.876403	1	0	0	0
426	2.5e-007	2.83908	0	0.602553	1	0	0	0
427	2.5e-007	2.83908	0	0.396354	1	0	0	0
428	2.5e-007	2.83908	0	0.168654	1	0	0	0
429	1e-006	2.83908	0	0.943998	1	0	0	0
430	7.5e-007	2.83908	0	0.693847	1	0	0	0
431	2.5e-007	2.83908	0	0.224912	1	0	0	0
432	2.5e-007	2.83908	0	0.745588	1	0	0	0
433	2.5e-007	2.83908	0	0.878305	1	0	0	0
434	7.5e-007	2.83908	0	0.079325	1	0	0	0
435	2.5e-007	2.83908	0	0.650524	1	0	0	0
436	7.5e-007	2.83908	0	0.64095	1	0	0	0
437	2.5e-007	2.83908	0	0.00947452	1	0	0	0
438	2.5e-007	2.83908	0	0.463726	1	0	0	0
439	2.5e-007	2.83908	0	0.483811	1	0	0	0
440	2.5e-007	2.83908	0	0.100098	1	0	0	0
441	2.5e-007	2.83908	0	0.813429	1	0	0	0
442	2.5e-007	2.83908	0	0.0701506	1	0	0	0
443	2.5e-007	2.83908	0	0.150573	1	0	0	0
444	7.5e-007	2.83908	0	0.636066	1	0	0	0
445	2.5e-007	2.83908	0	0.434806	1	0	0	0
446	7.5e-007	2.83908	0	0.951642	1	0	0	0
447	2.5e-007	2.83908	0	0.535706	1	0	0	0
448	5e-007	2.83908	0	0.234693	1	0	0	0
449	5e-007	2.83908	0	0.326792	1	0	0	0
450	2.5e-007	2.83908	0	0.259845	1	0	0	0
451	2.5e-007	2.83908	0	0.7343	1	0	0	0
452	2.5e-007	2.83908	0	0.991658	1	0	0	0
453	2.5e-007	2.83908	0	0.847266	1	0	0	0
454	7.5e-007	2.83908	0	0.40819	1	0	0	0
455	2.5e-007	2.83908	0	0.230014	1	0	0	0
456	5e-007	2.83908	0	0.342853	1	0	0	0
457	2.5e-007	2.83908	0	0.815527	1	0	0	0
458	2.5e-007	2.83908	0	0.487546	1	0	0	0
459	2.5e-007	2.83908	0	0.419182	1	0	0	0
460	2.5e-007	2.83908	0	0.221058	1	0	0	0
461	2.5e-007	2.83908	0	0.067423	1	0	0	0
462	2.5e-007	2.83908	0	0.276959	1	0	0	0
