TreeID	X	Y	SpecID
1752771	219.924	280.196	69
1751635	384.227	119.077	116
1736233	22.6128	265.593	69
1709169	532.902	184.845	76
1726488	946.322	455.789	73
1746387	848.185	144.902	12
1749534	778.117	142.312	10
1746001	671.967	284.431	20
1736210	841.52	495.755	9
1742409	425.023	102.831	5
1745593	247.832	495.946	26
1703966	627.653	105.938	45
1747721	981.465	475.786	36
1749673	104.344	371.65	17
1753819	812.684	204.712	100
1746989	742.835	283.277	141
1752413	12.752	275.243	48
1745432	382.878	278.356	56
1715085	794.364	494.488	1
1749235	932.693	69.1236	29
1746685	60.522	68.9664	4
1687218	227.101	363.154	22
1699068	417.178	276.785	5
1749858	728.799	480.737	6
1747943	472.36	278.121	26
1687089	578.243	151.39	14
1752754	212.802	212.381	35
1722802	84.3148	181.689	69
1731522	461.26	373.721	57
1717238	599.758	425.051	12
1738495	799.27	453.736	17
1722434	548.95	230.911	17
1736093	971.098	329.009	17
1746266	116.666	89.6253	6
1721915	779.771	310.531	17
1721876	6.0998	409.861	13
1711213	278.751	273.089	59
1742640	500.432	490.748	1
1740810	83.2537	250.115	105
1749701	130.219	327.43	14
1724101	807.175	437.773	6
1735834	866.411	15.1527	11
1753128	372.637	221.423	33
1743614	458.248	234.377	8
1744004	901.224	294.535	5
1748702	766.528	481.722	14
1698728	586.577	99.7739	18
1750235	65.639	24.5131	18
1740715	159.123	396.872	151
1703230	609.895	212.887	13
1704803	35.3287	15.0222	14
1677819	474.178	487.762	40
1749739	525.547	247.727	17
1753097	129.121	36.8971	178
1707612	233.243	303.172	6
1730931	834.422	375.801	5
1732142	458.493	438.837	5
1729794	969.538	7.3328	128
1737301	17.0545	260.092	57
1725746	327.381	24.968	13
1746889	548.597	188.77	14
1746619	150.578	248.901	4
1748310	462.844	123.711	18
1713509	467.385	209.875	2
1728554	174.974	16.224	38
1750813	18.3923	349.057	6
1721677	964.548	6.30575	78
1745586	839.475	108	7
1744409	97.213	465.879	5
1736776	832.142	69.4154	37
1752431	710.229	198.803	17
1751905	602.254	366.373	32
1748072	139.466	364.033	29
1737056	190.311	354.471	14
1714652	175.022	378.695	13
1753212	7.28258	468.873	45
1739104	641.26	313.715	45
1748070	959.848	295.08	13
1750703	145.076	84.4538	12
1731534	554.983	231.931	85
1730054	280.138	303.953	8
1735707	484.738	408.532	16
1719217	633.476	256.199	35
1743399	452.348	206.158	42
1737847	29.115	157.661	5
1732473	917.242	350.172	158
1743952	564.189	428.477	10
1714478	475.832	373.409	85
1747122	502.224	414.818	5
1752842	752.542	328.147	82
1751536	220.1	311.419	45
1719999	607.91	429.296	6
1753477	983.516	64.0529	37
1749897	377.524	476.582	18
1725013	252.28	199.349	66
1737768	945.948	158.393	5
1734644	993.653	104.697	45
1742982	208.823	148.835	6
1748789	239.822	184.015	15
1752760	394.75	257.38	129
1739188	156.328	38.0706	1
1732549	569.855	402.719	17
1734996	651.33	464.259	2
1752418	413.175	329.735	36
1746643	706.788	163.508	60
1741024	924.812	351.926	36
1742282	720.966	346.72	12
1732655	886.993	491.047	59
1742412	339.864	78.6702	30
1753634	91.193	485.968	16
1749114	908.34	487.226	29
1738200	199.316	90.1566	43
1665451	240.19	106.685	35
1744209	608.226	487.268	128
1719507	732.361	105.742	84
1750022	971.371	362.064	45
1739291	673.061	79.1045	75
1750721	580.548	465.467	134
1749873	149.232	474.369	5
1720044	851.332	272.342	6
1748683	574.771	22.7129	5
1739922	781.429	447.017	18
1694318	168.874	287.921	35
1738287	135.455	167.031	71
1751622	529.096	442.249	5
1696513	598.638	173.187	13
1722681	237.361	303.029	30
1677662	165.165	339.393	55
1729639	637.531	26.624	120
1722672	88.4956	22.9357	27
1705137	877.665	92.2706	12
1750870	955.061	173.412	59
1725274	625.938	453.661	73
1720506	790.919	313.367	5
1702291	102.545	339.292	5
1751884	616.579	138.749	5
1736586	119.048	401.614	21
1740617	666.096	347.256	18
1735192	958.454	220.72	14
1746337	177.013	393.43	18
1750691	725.477	498.865	15
1741523	134.688	263.763	31
1740552	772.571	28.5587	12
