TreeID	X	Y	SpecID
53172	403.48	116.773	33
57922	319.114	215.619	36
33868	422.659	76.2173	45
63980	502.685	481.331	59
54179	253.781	445.103	29
57876	893.653	488.446	79
6	968.55	0.500478	5
47981	310.14	466.674	59
24602	915.68	31.7843	12
46651	112.256	289.748	3
47760	244.591	153.451	55
47786	26.1347	181.197	8
12	482.221	72.8162	35
35695	667.094	6.50943	50
45030	885.501	456.604	5
36598	966.318	378.471	18
66320	583.455	76.6693	54
38476	519.145	108.541	32
62946	839.358	370.315	5
26758	266.105	19.139	17
55626	902.446	195.203	17
50893	916.505	421.089	38
60189	919.949	13.2805	18
49481	179.039	491.954	5
55203	411.627	8.42965	25
33559	809.503	456.765	5
47166	344.128	148.62	35
59611	841.165	303.011	59
38629	133.121	318.854	10
54370	406.132	363.165	32
37224	651.128	458.598	34
53958	851.152	324.306	85
47502	154.638	279.058	5
42648	90.9047	111.249	14
53647	542.602	94.841	31
46412	466.387	378.856	45
62761	651.074	298.998	128
56333	363.825	141.731	5
48035	227.457	273.656	9
65024	757.004	162.955	5
58450	643.345	157.944	14
29576	361.362	191.046	45
40174	202.886	81.4311	99
39756	289.934	397.039	5
44	559.381	325.913	14
54828	249.484	18.7375	35
63696	234.868	449.408	46
59037	107.025	95.6439	9
48	725.526	72.1144	6
52874	845.152	239.49	5
60977	492.581	282.773	0
39890	937.696	52.4588	5
65554	962.233	34.8769	69
58290	345.405	405.71	63
54	885.062	269.059	16
50746	755.216	30.3427	16
64030	10.9178	368.633	30
62927	97.787	35.2665	40
56662	169.764	428.079	18
56529	466.501	304.776	79
62952	687.79	229.127	45
53201	632.029	122.758	5
62	343.084	447.54	59
63	532.3	150.246	37
61125	33.5229	479.707	5
61518	547.093	446.614	9
63260	446.271	393.307	13
60662	807.769	408.245	35
60416	924.431	244.418	16
58073	656.137	11.4261	9
70	421.312	495.405	37
50755	92.2281	208.032	5
40262	563.502	40.0524	33
32987	986.26	405.749	25
44882	974.165	421.937	20
64281	648.399	168.185	59
47480	656.555	367.113	12
48159	920.654	358.675	5
65457	75.5265	284.852	69
51707	344.421	238.56	36
62475	904.844	493.044	30
51648	733.856	495.906	14
64730	463.999	331.695	194
83	825.832	86.1328	18
51023	341.793	209.117	27
31883	666.495	183.902	6
86	881.446	460.184	10
56628	952.819	81.6439	79
66040	231.196	290.745	17
21716	861.658	171.852	45
66050	605.71	310.672	66
62995	337.693	51.1377	13
65748	658.796	28.9233	14
50721	198.829	34.1995	0
62334	770.831	162.971	13
29566	455.245	385.623	65
28478	216.122	345.85	5
97	546.07	262.791	9
48679	662.872	208.12	54
45822	874.498	140.973	31
35815	176.92	332.13	18
60048	919.58	256.542	35
63529	253.931	218.432	68
103	905.914	431.93	18
27347	25.113	71.3543	31
105	294.517	494.795	16
59172	671.992	67.24	3
49273	969.565	70.0111	24
46960	935.077	39.1105	18
109	723.69	68.6143	24
37367	322.134	426.453	55
25942	294.724	157.298	40
56545	145.582	21.8839	0
59365	22.017	235.63	12
54119	825.547	88.2765	16
62066	752.146	224.745	160
47507	360.476	6.0806	36
32549	298.279	377.022	33
53180	89.6913	225.839	59
64333	88.0131	343.34	18
64388	917.219	445.144	4
56046	689.16	32.4648	12
59649	184.996	20.8143	5
56785	933.989	391.154	13
62225	856.516	336.315	14
32859	484.173	139.888	27
62838	789.115	110.168	12
61374	301.595	446.585	39
48791	472.187	325.306	68
24857	911.839	293.97	18
31912	900.649	387.169	6
62812	318.81	144.414	35
35276	423.151	354.38	39
40126	76.381	120.275	14
63826	927.403	207.48	6
41933	652.248	65.1316	5
35425	658.699	38.666	119
42818	534.309	387.554	2
30899	408.81	367.2	18
50365	746.186	31.8625	30
140	381.99	293.92	5
61580	883.127	374.213	1
45869	966.406	190.048	59
40896	722.921	319.632	29
44105	172.491	459.908	93
40434	638.757	316.645	30
65534	683.253	323.112	57
147	384.269	383.334	5
31247	120.509	403.777	31
149	9.65872	121.441	45
150	943.972	416.467	10
54635	251.498	410.128	12
66732	434.212	103.52	142
46401	449.793	397.568	73
32276	658.366	409.956	55
35928	291.713	454.015	5
56472	729.218	496.065	109
44589	509.914	462.872	55
158	917.874	310.833	18
61973	651.921	408.948	5
52236	697.141	414.667	55
45124	247.934	271.263	9
64160	147.225	90.0647	5
44369	720.689	204.701	17
64184	877.809	224.991	6
41908	787.619	259.509	5
56610	741.59	483.427	42
46281	117.802	169.145	12
39647	52.1154	87.4101	11
56732	464.667	476.092	142
170	567.324	412.128	26
59605	654.643	474.459	12
66654	281.105	499.685	16
53239	427.927	473.12	5
174	819.076	261.768	69
25442	179.659	27.5193	11
64280	808.12	139.812	9
31245	228.133	470.007	42
34174	51.465	77.8987	17
24668	365.134	308.974	9
46296	298.424	266.005	5
63835	930.763	179.454	30
55583	899.716	191.183	17
60941	813.299	240.355	14
40061	310.061	447.235	18
65726	58.1362	296.217	5
66690	407.94	348.628	18
49368	670.652	63.1879	69
60043	816.684	176.522	44
189	571.374	171.445	100
64789	231.833	393.564	59
191	823.714	71.5703	37
54266	62.9468	247.309	14
49615	141.848	387.85	73
194	588.592	39.6132	0
57829	883.063	256.81	59
56136	138.851	457.57	5
63543	927.319	254.231	5
43597	808.249	28.6953	29
199	629.945	439.281	59
61438	634.023	432.149	9
37330	752.156	341.077	17
58862	316.95	322.153	37
63560	336.353	450.536	36
50236	655.498	313.488	16
62188	218.131	316.104	12
57877	911.371	349.806	54
56189	600.813	105.39	43
29858	997.582	143.656	6
59641	310.241	242.714	38
60546	249.297	387.683	53
63275	32.818	234.48	61
43858	412.531	80.7413	85
61233	423.2	243.738	17
56704	558.138	375.465	11
35992	335.501	248.383	36
54520	463.781	258.126	14
217	230.374	329.792	30
58418	577.648	377.245	1
219	82.8469	333.395	65
50209	319.709	13.5976	18
221	727.757	180.791	5
52837	377.344	84.9257	9
38353	884.502	329.743	79
58983	627.109	260.247	5
225	620.739	325.703	10
47758	393.881	252.123	12
34876	684.473	413.017	37
60779	75.5714	43.4837	12
229	982.015	376.54	5
48997	295.328	473.037	10
64144	738.802	328.243	30
61749	195.145	38.8654	68
21039	946.201	292.308	126
52780	209.716	112.204	5
66243	975.927	141.271	4
48459	815.199	376.466	5
237	452.442	233.119	18
65067	727.111	173.541	5
239	896.203	43.3158	40
39162	902.062	127.385	41
241	647.755	463.253	5
242	179.091	362.037	0
44704	550.452	385.246	21
244	850.541	447.051	71
62363	345.256	227.097	5
39657	484.798	348.755	99
61498	779.284	282.337	15
64800	989.273	57.7915	5
28477	295.875	86.7254	18
56351	608.514	440.552	21
35880	387.544	158.3	18
252	746.416	477.748	11
253	669.347	394.904	15
32003	549.977	338.371	94
63017	883.69	154.049	12
64358	683.714	270.531	69
55600	934.227	341.183	36
258	48.4521	6.52807	17
65922	662.655	405.217	59
39597	231.689	168.066	59
61800	485.228	81.9473	2
53556	984.194	472.486	8
44788	16.1411	191.966	37
59630	720.714	261.957	43
39817	804.276	271.445	5
65675	461.974	357.147	1
40003	585.218	56.8961	8
34108	804.139	184.423	5
63441	313.133	149.636	5
50195	317.795	171.386	5
55939	427.735	53.6635	18
272	978.016	463.528	18
45189	576.944	213.103	45
36611	396.085	268.295	97
61207	810.574	193.687	5
48393	436.314	276.162	100
52097	535.998	176.803	108
59926	864.481	272.406	0
60516	148.28	207.616	181
48054	737.954	166.201	5
281	322.837	138.932	31
51177	39.4632	416.951	0
283	326.158	434.713	69
43595	725.35	322.38	18
61785	765.755	124.072	35
43739	634.638	322.705	57
61048	669.266	329.84	36
65303	55.9903	141.249	5
41729	898.151	182.338	11
45093	868.842	354.414	35
51350	663.957	464.747	45
49180	455.919	324.843	59
293	577.736	210.29	26
62313	875.852	487.205	5
295	233.977	485.147	10
63616	821.581	482.003	88
55241	733.356	170.572	82
33323	66.614	347.402	120
60574	658.641	485.193	61
45244	22.6311	139.925	69
66198	835.635	435.039	13
58712	62.5985	377.358	116
46308	988.956	381.758	59
43089	911.493	284.284	36
41836	101.678	438.049	69
65416	903.584	280.226	22
23357	754.033	55.575	5
53425	293.359	268.038	29
66780	757.42	254.039	36
310	418.51	129.794	5
51516	868.864	102.4	5
65859	984.867	182.859	178
40002	151.851	199.67	4
314	418.378	374.555	11
43376	675.609	487.878	54
38955	301.747	158.02	29
55130	7.88223	1.73433	31
31428	808.29	380.388	6
43160	502.2	311.368	9
320	391.371	480.653	10
42987	863.763	205.583	29
21349	318.247	286.262	5
49241	272.618	251.67	68
59901	104.069	159.695	167
64391	925.569	69.543	105
326	352.788	199.509	15
61168	635.363	20.1488	12
44412	687.711	304.781	12
329	608.252	346.235	6
43297	32.3024	285.091	31
53026	94.9609	388.607	112
58998	119.482	166.904	55
55630	149.383	45.411	11
57450	994.17	123.41	12
63094	230.624	70.3922	18
63262	279.59	341.895	5
43699	121.519	37.8053	18
64323	982.986	389.24	61
65558	392.186	51.1563	66
60541	730.678	153.898	124
55844	551.298	0.608277	5
65692	419.834	149.3	94
53748	241.698	379.164	5
23329	895.451	134.003	5
345	509.739	329.246	2
64129	120.377	63.3697	152
61944	55.1786	342.595	128
39406	237.167	474.988	11
349	71.3502	58.6547	16
