TreeID	X	Y	SpecID
606319	707.176	36.0349	27
587481	528.062	103.643	36
599485	100.577	93.4446	1
605685	364.471	262.223	63
604329	663.508	200.915	5
607176	112.678	244.981	35
612980	23.4818	494.251	36
590065	757.472	171.888	49
600437	410.367	421.015	37
609208	493.362	497.772	59
588486	71.8704	237.199	49
582557	131.08	333.398	65
599317	48.9971	462.759	0
608011	701.523	489.112	14
618898	50.1583	312.182	67
619563	514.597	234.609	5
614104	332.932	197.89	91
566518	446.151	32.8037	45
604408	421.188	446.418	4
578005	582.184	455.481	0
589057	979.804	139.248	36
589607	743.534	102.328	111
564479	298.898	137.273	11
595204	483.741	284.313	38
591610	569.192	314.137	61
564352	133.539	159.1	91
580265	968.659	412.803	57
601942	166.866	462.21	10
598383	153.659	279.886	78
614341	136.443	24.2373	1
613504	426.551	213.689	61
602961	343.276	373.248	2
538805	596.658	491.073	42
592498	796.189	351.429	45
617254	388.3	90.1219	39
597150	864.004	337.231	4
611036	732.538	104.013	18
613698	687.618	377.274	44
597344	243.178	173.818	11
571540	554.365	111.588	5
607318	334.125	309.977	39
619312	214.227	51.2457	12
617015	582.725	7.27329	9
608780	829.966	139.056	57
606358	638.185	178.591	36
607687	477.336	319.825	59
612797	508.536	8.38121	141
619487	898.577	277.159	26
585316	976.24	425.526	31
611755	114.562	52.7612	35
620910	113.815	460.656	75
604338	550.045	362.962	5
618078	153.189	374.123	5
610927	147.555	76.0493	13
615393	879.204	477.316	59
610445	518.243	287.032	64
612020	144.361	142.913	69
583439	805.115	129.576	12
618805	303.063	370.263	14
618153	156.482	298.054	10
580142	310.268	473.379	18
613261	639.971	105.263	36
604137	3.69871	274.105	9
617705	790.367	159.547	45
595267	706.716	5.14905	33
501500	809.82	375.984	45
615327	30.7142	350.366	55
606105	402.18	370.283	27
604415	81.4499	195.046	13
608888	21.6943	262.449	18
485452	752.539	93.918	131
592273	147.788	305.105	38
601869	690.276	491.432	36
611122	623.153	175.195	13
596174	797.121	129.062	14
600883	218.02	103.432	33
607136	518.579	90.8725	19
598557	239.534	208.683	31
607376	698.239	85.7915	45
616393	242.606	296.92	66
618698	99.0553	80.1277	14
609340	119.412	106.682	16
567964	596.211	408.172	12
604240	596.063	289.301	5
612187	425.525	210.999	6
595469	515.434	443.641	5
447915	360.308	318.573	5
599449	727.209	400.186	33
601999	606.723	80.2126	11
620313	603.005	80.1976	15
592124	456.619	302.394	5
619494	228.954	48.2548	33
616604	906.056	482.365	73
609570	687.847	179.592	14
592366	343.757	266.581	11
605732	561.278	98.6312	13
579891	922.072	93.5881	109
618236	170.658	363.45	5
600854	682.107	467.919	18
613850	386.829	417.889	12
590050	647.579	321.209	35
617936	308.202	377.102	7
596421	860.706	396.813	17
574702	456.72	184.925	31
600249	662.613	244.756	0
602662	798.387	382.043	10
615643	437.586	107.163	55
611590	189.224	301.851	12
602019	980.152	217.969	37
607727	194.396	251.276	138
604497	746.647	125.724	45
619248	979.694	227.112	18
621168	866.432	145.224	9
609492	327.948	85.3246	10
611068	410.089	290.07	73
578779	619.613	431.801	30
619448	557.879	342.06	31
604467	779.401	338.347	5
620486	539.993	76.8545	88
613328	348.412	431.888	20
620334	85.6319	101.279	29
618160	568.835	442.822	29
605015	406.215	15.3445	11
617162	510.353	296.305	43
606634	504.128	298.144	13
587184	793.393	298.155	66
585849	103.986	118.52	5
602104	477.857	294.486	5
610783	923.942	376.643	9
609649	854.524	171.601	0
620576	156.897	4.06904	9
619084	643.154	174.871	29
610877	624.652	171.852	4
571752	192.119	37.1525	13
594698	771.106	224.213	6
605825	505.381	103.064	14
615601	28.6928	33.8942	18
617366	898.794	246.212	14
609382	602.484	435.729	0
619303	522.454	177.23	5
617157	433.552	189.999	68
581045	525.212	137.104	59
601371	694.993	347.705	21
611482	272.548	217.239	85
613509	752.227	407.347	5
614220	614.692	340.645	106
619907	598.981	6.14236	9
617589	94.0397	136.563	42
619257	276.852	166.09	45
613394	512.953	128.359	8
619495	318.312	301.061	5
594135	118.307	284.167	69
606506	95.2497	214.844	53
621362	709.98	386.692	116
619417	567.453	452.296	14
613335	84.5461	329.519	17
584615	662.579	152.855	46
621377	172.08	299.418	0
618261	669.105	30.5282	55
613526	124.48	446.525	18
598400	177.038	479.354	69
587543	383.449	225.305	59
614125	961.47	186.377	68
617349	243.725	451.749	5
617159	310.032	450.592	18
602728	320.843	157.755	45
609390	140.721	109.736	14
603964	472.531	410.572	14
586317	495.336	354.394	13
591549	704.846	287.78	73
597315	882.208	63.6398	5
596730	15.9159	461.96	59
612809	729.288	40.0779	5
614432	818.335	352.184	13
618262	576.034	137.406	100
600168	448.898	17.0456	100
607142	587.813	322.073	14
605762	558.64	441.499	69
609181	414.932	467.523	15
579717	519.94	173.786	65
620997	389.296	53.1877	8
606749	289.176	366.817	35
600275	310.234	253.666	27
577737	398.729	146.024	17
523414	956.3	408.267	9
600040	855.672	496.267	68
598058	697.412	258.873	54
520998	365.291	440.295	9
596115	865.49	313.654	5
609022	976.798	97.5196	50
615434	907.447	165.056	94
599400	654.112	408.824	12
617069	828.319	192.49	73
616170	494.376	427.996	133
620612	526.909	437.802	11
614155	296.114	391.525	24
601912	615.853	113.683	64
607368	190.224	4.61901	4
595608	767.224	384.892	5
589258	209.246	180.597	5
581877	363.036	276.781	12
614047	745.912	302.707	15
603596	64.8513	347.328	73
618964	529.122	164.478	5
611248	877.637	384.267	15
571030	292.806	297.119	36
617020	393.364	89.6519	79
578794	442.449	362.058	42
557015	270.202	465.879	45
607843	767.616	220.54	12
613239	548.308	351.467	120
595736	369.235	36.2671	5
594590	272.657	0.606337	94
608873	277.321	84.243	21
601845	568.203	371.408	27
611886	722.381	129.69	13
614684	138.972	37.2033	45
606870	928.339	195.839	0
612949	778.075	338.035	5
587697	974.839	298.232	12
588638	869.889	491.112	2
604522	780.883	391.94	1
590896	328.233	24.4741	29
618889	702.56	223.308	30
609780	627.995	420.758	47
586065	3.01539	224.173	14
581955	195.633	463.695	12
553668	683.653	298.808	5
586413	625.184	410.912	10
562224	665.504	428.553	12
614393	505.144	20.015	61
547422	502.274	421.061	66
452119	771.278	320.702	97
616874	592.715	488.007	0
618396	880.438	478.943	73
614016	440.46	26.2102	5
565049	929.504	67.9167	8
564562	725.103	183.646	31
568097	582.426	201.803	5
594771	488.686	395.358	37
593302	470.539	115.984	6
556813	935.499	487.152	14
588074	103.714	64.7145	57
583478	499.22	171.314	35
578102	16.3959	205.209	14
617994	294.057	270.533	31
604372	830.173	156.836	5
619418	347.625	270.707	8
619047	137.799	375.015	51
612110	816.733	153.878	35
609125	862.879	65.6784	25
612533	875.456	213.822	13
616061	254.111	181.001	24
513265	876.867	272.799	87
611049	337.439	449.433	17
607849	254.026	461.19	59
589021	31.9634	274.756	206
600695	797.819	315.417	5
609752	388.086	296.409	73
586722	816.143	430.447	5
616001	4.84653	309.358	36
611714	489.521	236.346	92
612149	933.024	448.42	31
616015	95.9056	372.9	0
610035	739.714	485.203	9
601723	850.096	17.5798	2
610151	801.314	36.5774	36
586493	562.057	411.15	18
590538	915.91	128.306	137
617267	185.074	208.763	18
604944	413.194	441.597	10
563932	906.845	358.341	31
617572	160.255	215.787	6
603035	785.683	194.612	12
617193	684.108	423.98	119
618277	765.728	234.589	12
614686	526.246	305.49	17
593072	300.662	344.793	4
584648	402.083	459.617	217
607135	651.604	134.339	69
571921	504.234	31.5081	45
588822	860.991	378.975	21
577134	895.276	483.889	61
562213	661.645	101.63	97
613751	585.827	281.883	12
590287	50.4717	270.034	59
612026	913.111	187.22	138
609137	451.318	93.4042	85
576308	861.605	89.2637	141
613875	796.406	221.98	9
602146	309.548	152.718	14
586361	500.846	431.388	31
608123	386.815	223.468	2
601794	442.967	62.6418	31
561528	595.092	207.226	10
619308	669.966	16.5282	9
616021	580.366	101.07	5
607647	594.248	79.7245	2
575450	764.556	257.254	18
609098	606.534	179.534	67
610191	377.932	350.098	5
554793	65.7796	286.502	38
618511	574.414	420.189	170
608554	471.617	363.951	5
616992	379.668	328.63	27
610652	329.445	365.461	0
599792	998.767	249.721	59
615502	447.313	391.583	128
612698	54.1709	468.078	49
588940	521.21	47.1048	59
614305	32.6796	209.912	11
