TreeID	X	Y	SpecID
1357412	59.2496	398.637	109
1382802	451.844	263.487	6
1280505	557.756	375.809	16
1372772	839.698	173.389	36
1329072	562.927	443.665	6
1381019	619.969	420.225	0
1382860	440.726	403.041	31
1377122	903.787	410.122	61
1383070	23.2499	283.809	9
1369163	608.104	94.8575	18
1368280	663.406	205.251	73
1363065	165.258	387.937	15
1359181	127.839	10.9905	31
1366456	611.046	356.741	11
1373513	266.769	63.5164	13
1382730	337.343	230.907	10
1381566	61.6551	199.029	29
1382082	966.807	180.58	112
1377379	785.192	193.801	38
1379102	749.472	287.986	14
1339014	55.2107	287.045	5
1371095	895.862	412.305	1
1368740	111.279	444.909	35
1353691	891.615	177.826	50
1324887	309.344	138.469	68
1356268	863.878	252.618	27
1379944	346.624	456.926	1
1332752	477.844	405.481	22
1378493	858.784	65.4297	27
1341190	316.106	266.006	35
1377985	199.052	37.2615	12
1366793	922.627	1.16625	12
1381085	572.93	116.094	5
1383449	190.522	83.5709	17
1366206	560.187	420.935	5
1369920	765.952	267.561	9
1352786	406.739	452.44	5
1372621	391.407	410.44	36
1347133	138.061	95.65	27
1380471	38.1022	18.6843	69
1361404	310.199	247.039	1
1364252	938.91	33.4579	5
1373016	728.894	156.569	31
1362316	86.2289	405.369	5
1369614	128.054	30.4231	1
1374101	299.104	172.869	0
1341911	594.818	267.157	18
1364950	395.172	218.442	112
1379376	997.064	100.114	18
1372830	27.8952	337.042	150
1379332	569.467	254.617	30
1374190	9.11928	277.608	54
1380894	970.24	382.561	37
1362562	357.172	143.355	8
1375105	711.11	478.977	12
1366411	760.315	298.191	18
1374672	103.814	145.471	5
1346916	225.145	12.78	55
1373614	922.825	462.552	0
1363158	926.258	281.873	12
1382833	786.757	248.891	88
1368979	272.063	143.701	61
1381686	301.231	357.162	13
1380668	207.186	335.347	99
1376888	838.821	361.353	9
1374643	870.732	414.095	38
1381288	898.425	304.095	42
1378218	445.886	41.521	17
1357772	859.74	385.205	79
1341801	405.019	318.424	134
1364039	614.887	191.303	55
1336973	652.161	4.76949	79
1382396	158.776	67.4924	10
1377253	890.267	120.693	43
1376880	875.167	303.928	17
1379700	124.954	409.498	57
1350303	110.27	450.106	5
1353032	870.713	340.227	14
1362310	57.1815	124.187	1
1381974	587.168	116.68	9
1378685	488.192	474.948	5
1367884	231.059	421.108	32
1374386	678.832	432.177	14
1354757	122.713	21.3466	6
1369035	362.27	236.682	31
1376848	585.345	496.178	29
1382420	619.305	177.964	134
1367507	574.48	237.523	9
1378418	803.048	166.078	5
1376006	944.985	233.4	21
1371798	620.268	372.52	18
1333684	90.8573	55.6038	39
1363544	160.959	493.438	10
1357789	749.839	233.448	30
1381577	634.298	203.875	92
1357596	801.579	194.847	70
1381574	504.854	217.491	137
1375630	639.744	133.772	18
1377527	204.82	241.584	19
1339785	311.589	438.653	92
1333143	819.589	154.755	37
1372023	819.223	494.105	5
1344318	380.178	366.158	5
1365574	592.873	466.43	12
1346229	487.913	320.653	31
1364792	521.127	290.989	45
1362895	788.215	384.729	100
1379778	224.19	340.349	10
1375831	546.309	490.299	63
1352412	820.696	437.706	54
1327038	363.193	415.102	8
1368886	240.483	230.21	11
1348806	422.058	89.6956	12
1370420	898.429	401.549	25
1370411	464.745	497.369	12
1357260	610.126	491.158	9
1368835	480.766	326.626	6
1354656	58.461	71.0467	11
1379385	694.741	357.783	11
1372134	217.026	46.1658	0
1371040	485.23	93.6336	37
1344376	529.687	32.2323	8
1374784	445.614	187.461	93
1329052	223.079	457.717	31
1365751	934.73	314.789	18
1364589	44.5172	406.559	26
1375908	802.351	316.443	1
1350388	362.957	148.034	82
1381590	840.802	453.343	73
1343476	329.388	87.4719	15
1383171	774.42	388.818	97
1348229	405.989	188.764	12
1348180	487.601	13.3287	5
1376092	307.547	232.055	10
1333513	413.808	172.298	8
1360078	498.852	63.366	37
1372822	794.806	94.0134	33
1376827	676.312	83.4305	30
1372727	167.705	462.439	6
1379396	276.576	318.488	6
1372552	781.581	55.6497	99
1346570	913.283	416.81	25
1369733	855.619	249.537	36
1381385	11.0772	349.196	55
1360172	577.95	383.706	31
1380225	74.2042	1.83705	5
1356569	112.803	309.931	30
1381133	75.5077	387.496	42
1313778	594.833	4.01322	1
1372675	438.488	361.415	15
1356186	652.681	485.701	5
1352605	158.097	96.4949	18
1311975	217.103	36.3783	55
1350120	26.8774	163.651	11
1362320	556.356	35.6296	16
1378087	381.56	35.4884	15
1372189	975.503	444.87	143
1382117	534.079	254.869	85
1364219	802.517	333.568	36
1352733	470.416	334.478	73
1373406	838.493	353.292	14
1347829	353.988	117.385	36
1382903	456.3	446.2	5
1368900	661.512	157.551	37
1378975	623.233	157.851	14
1359845	713.878	133.58	69
1361884	211.447	323.895	68
1370113	469.818	490.99	6
1367667	180.254	466.484	69
1380729	551.488	381.562	1
1378891	774.4	441.15	50
1371181	276.607	217.348	37
1381018	913.255	457.976	34
1380456	942.769	498.751	27
1339157	869.948	278.316	59
1381338	267.011	129.045	55
1331276	376.657	225.582	18
1368881	830.361	13.0248	4
1360055	301.855	238.359	9
1353576	325.942	290.417	29
1382144	770.777	47.6899	131
1373795	284.99	351.288	25
1372021	991.515	372.677	13
1363836	207.666	332.475	191
1352946	738.038	451.98	29
1370197	829.57	59.9203	31
1365310	737.144	180.738	10
1365691	282.887	275.563	79
1348856	421.819	452.497	69
1361357	890.635	139.058	5
1381980	299.057	481.657	11
1375588	803.916	415.304	5
1381796	443.367	156.455	45
1379457	847.036	413.392	5
1355991	710.079	205.388	35
1366785	27.4676	141.524	13
1367403	99.1472	158.381	63
1378573	539.9	9.89254	14
1344374	373.06	266.253	124
1368708	792.628	345.278	11
1375904	690.446	345.709	11
1364701	281.835	212.096	31
1383214	893.945	357.468	68
1369727	860.293	230.383	35
1361440	999.709	316.072	12
